"('172.20.0.106', 44468)",1.1741676330566406,19.0
"('172.20.0.106', 44388)",1.1762926578521729,25.7
"('172.20.0.106', 44470)",2.949164867401123,29.2
"('172.20.0.106', 44476)",2.963582992553711,27.6
"('172.20.0.106', 44402)",2.3559775352478027,28.1
"('172.20.0.106', 44474)",2.3604249954223633,27.9
"('172.20.0.106', 44392)",3.5413732528686523,28.2
"('172.20.0.106', 44428)",4.730120897293091,23.5
"('172.20.0.106', 44450)",2.355778932571411,3.8
"('172.20.0.106', 59656)",4.13538670539856,3.8
"('172.20.0.106', 59646)",2.365642547607422,3.8
"('172.20.0.106', 44464)",7.08383846282959,3.8
"('172.20.0.106', 44416)",2.947138786315918,4.0
"('172.20.0.106', 44442)",7.674013137817383,4.0
"('172.20.0.106', 59662)",1.1790175437927246,25.8
"('172.20.0.106', 42470)",2.3622779846191406,1.5
"('172.20.0.106', 42458)",1.7710745334625244,1.8
"('172.20.0.106', 42468)",1.7711923122406006,1.8
"('172.20.0.106', 59678)",2.9515726566314697,29.8
"('172.20.0.106', 59692)",4.138899326324463,28.1
"('172.20.0.106', 42454)",1.773589849472046,30.1
"('172.20.0.106', 42484)",7.68113899230957,30.2
"('172.20.0.106', 59690)",5.921383619308472,19.1
"('172.20.0.106', 59680)",5.321124315261841,27.1
"('172.20.0.106', 59670)",10.057955741882324,4.1
"('172.20.0.106', 42446)",3.5381691455841064,19.3
"('172.20.0.106', 35304)",2.9602608680725098,4.3
"('172.20.0.106', 35322)",1.1913704872131348,4.1
"('172.20.0.106', 35306)",4.740019798278809,4.3
"('172.20.0.106', 50454)",1.1782736778259277,25.0
"('172.20.0.106', 50492)",2.966442823410034,28.0
"('172.20.0.106', 50402)",5.896992921829224,29.4
"('172.20.0.106', 50428)",8.260194778442383,28.7
"('172.20.0.106', 50484)",2.9534566402435303,27.5
"('172.20.0.106', 50404)",2.361330032348633,27.9
"('172.20.0.106', 50386)",4.132097244262695,28.8
"('172.20.0.106', 50442)",7.687295198440552,25.5
"('172.20.0.106', 50468)",2.975006580352783,22.3
"('172.20.0.106', 50440)",1.7716479301452637,15.4
"('172.20.0.106', 47724)",1.189664363861084,15.5
"('172.20.0.106', 50506)",5.330325603485107,8.1
"('172.20.0.106', 50414)",2.977900505065918,7.8
"('172.20.0.106', 47762)",1.1784381866455078,1.0
"('172.20.0.106', 47774)",1.1760962009429932,27.6
"('172.20.0.106', 47836)",6.5018017292022705,27.4
"('172.20.0.106', 47728)",4.730022192001343,28.8
"('172.20.0.106', 47740)",7.680429458618164,29.6
"('172.20.0.106', 47780)",3.5444211959838867,30.8
"('172.20.0.106', 47806)",2.954693078994751,28.7
"('172.20.0.106', 47848)",8.27886152267456,27.6
"('172.20.0.106', 47792)",5.909811496734619,29.2
"('172.20.0.106', 47808)",8.87111520767212,27.5
"('172.20.0.106', 43682)",1.775482177734375,28.2
"('172.20.0.106', 47752)",1.1830003261566162,27.6
"('172.20.0.106', 47824)",6.50229549407959,28.0
"('172.20.0.106', 43960)",1.1859204769134521,27.6
"('172.20.0.106', 43974)",1.184607982635498,9.1
"('172.20.0.106', 44060)",1.1771776676177979,2.0
"('172.20.0.106', 35446)",1.1766769886016846,27.3
"('172.20.0.106', 44080)",5.9087865352630615,27.7
"('172.20.0.106', 44044)",5.327519178390503,28.7
"('172.20.0.106', 44024)",2.3721530437469482,28.9
"('172.20.0.106', 44062)",12.414071321487427,29.3
"('172.20.0.106', 43988)",2.360445499420166,29.0
"('172.20.0.106', 44012)",6.50809645652771,29.7
"('172.20.0.106', 44000)",10.05183219909668,12.6
"('172.20.0.106', 33030)",8.872114181518555,3.1
"('172.20.0.106', 44028)",2.953557014465332,12.6
"('172.20.0.106', 44070)",6.507650375366211,3.3
"('172.20.0.106', 44078)",4.138425588607788,3.5
"('172.20.0.106', 33040)",5.331246852874756,3.3
"('172.20.0.106', 33134)",1.179109811782837,24.1
"('172.20.0.106', 33118)",1.1800987720489502,24.2
"('172.20.0.106', 40264)",7.095787525177002,27.3
"('172.20.0.106', 33100)",5.915940284729004,28.9
"('172.20.0.106', 33106)",8.278873920440674,21.9
"('172.20.0.106', 33054)",7.0878517627716064,21.9
"('172.20.0.106', 40278)",5.908646821975708,3.3
"('172.20.0.106', 33112)",6.4969024658203125,21.7
"('172.20.0.106', 33128)",7.683477878570557,3.3
"('172.20.0.106', 33084)",9.453577280044556,3.3
"('172.20.0.106', 33138)",4.14276647567749,3.3
"('172.20.0.106', 54948)",2.958986759185791,3.6
"('172.20.0.106', 33070)",11.828185081481934,3.8
"('172.20.0.106', 52446)",4.133227586746216,27.7
"('172.20.0.106', 52418)",7.668446779251099,29.6
"('172.20.0.106', 52360)",1.1813666820526123,27.2
"('172.20.0.106', 54952)",1.1812188625335693,26.7
"('172.20.0.106', 52386)",4.720895528793335,28.2
"('172.20.0.106', 52388)",5.320982933044434,28.1
"('172.20.0.106', 52350)",2.9487109184265137,29.1
"('172.20.0.106', 43300)",2.362464666366577,28.4
"('172.20.0.106', 52402)",2.3559556007385254,18.6
"('172.20.0.106', 52370)",4.735799789428711,3.1
"('172.20.0.106', 43304)",2.379603624343872,3.3
"('172.20.0.106', 52460)",2.3746132850646973,3.3
"('172.20.0.106', 52432)",4.164350509643555,3.3
"('172.20.0.106', 52436)",11.236169576644897,2.8
"('172.20.0.106', 48174)",1.1814241409301758,1.5
"('172.20.0.106', 48160)",1.772146224975586,1.5
