Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 58008)",1.4958579540252686,28.2
"('172.20.0.170', 58046)",3.833197593688965,28.4
"('172.20.0.170', 58034)",2.969050884246826,28.2
"('172.20.0.170', 58090)",0.8849706649780273,28.6
"('172.20.0.170', 52068)",0.5863349437713623,26.4
"('172.20.0.170', 52070)",0.5849907398223877,4.9
"('172.20.0.170', 52078)",0.5834755897521973,2.6
"('172.20.0.170', 52162)",0.6300733089447021,0.0
"('172.20.0.170', 52092)",0.5861485004425049,24.9
"('172.20.0.170', 52106)",1.1674766540527344,27.5
"('172.20.0.170', 52160)",1.4857368469238281,29.1
"('172.20.0.170', 52096)",2.6540191173553467,28.8
"('172.20.0.170', 52120)",2.0430550575256348,27.2
"('172.20.0.170', 52148)",1.1697354316711426,26.5
"('172.20.0.170', 52138)",2.62799072265625,26.6
"('172.20.0.170', 52122)",2.073176622390747,27.5
"('172.20.0.170', 52130)",0.5859842300415039,20.0
"('172.20.0.170', 40910)",0.581566572189331,0.0
"('172.20.0.170', 40932)",0.6293997764587402,2.4
"('172.20.0.170', 40868)",1.7853965759277344,26.1
"('172.20.0.170', 40860)",0.5829932689666748,27.0
"('172.20.0.170', 40940)",1.1726765632629395,26.5
"('172.20.0.170', 40852)",3.2456939220428467,27.3
"('172.20.0.170', 40894)",2.956751823425293,26.8
"('172.20.0.170', 40828)",3.5487918853759766,30.8
"('172.20.0.170', 40850)",3.2562100887298584,31.1
"('172.20.0.170', 40818)",0.5842735767364502,31.4
"('172.20.0.170', 40878)",0.8755698204040527,27.2
"('172.20.0.170', 40916)",0.5911593437194824,28.6
"('172.20.0.170', 40836)",0.8753688335418701,32.7
"('172.20.0.170', 46600)",1.7666072845458984,40.5
"('172.20.0.170', 46660)",0.6362142562866211,5.0
"('172.20.0.170', 46688)",0.5818045139312744,25.1
"('172.20.0.170', 46630)",0.5832233428955078,30.3
"('172.20.0.170', 46616)",1.1668190956115723,27.4
"('172.20.0.170', 46668)",0.5835623741149902,26.7
"('172.20.0.170', 46700)",1.7845816612243652,28.0
"('172.20.0.170', 46710)",0.5834395885467529,30.2
"('172.20.0.170', 46716)",1.4613306522369385,28.7
"('172.20.0.170', 36614)",0.8746993541717529,28.5
"('172.20.0.170', 46730)",2.045436143875122,18.4
"('172.20.0.170', 46646)",2.363400459289551,18.4
"('172.20.0.170', 46680)",1.1656365394592285,19.5
"('172.20.0.170', 46676)",0.8810582160949707,17.9
"('172.20.0.170', 36684)",0.9205112457275391,0.0
"('172.20.0.170', 36682)",0.5824849605560303,0.0
"('172.20.0.170', 36700)",0.5821418762207031,25.3
"('172.20.0.170', 36686)",1.487703800201416,28.2
"('172.20.0.170', 36668)",3.8299031257629395,27.0
"('172.20.0.170', 36636)",1.166433572769165,27.0
"('172.20.0.170', 36650)",2.3616957664489746,28.0
"('172.20.0.170', 36632)",1.4628639221191406,27.1
"('172.20.0.170', 36618)",2.6536264419555664,28.0
"('172.20.0.170', 36658)",1.7889378070831299,25.8
"('172.20.0.170', 36710)",2.946676254272461,25.7
"('172.20.0.170', 36628)",0.5868709087371826,18.4
"('172.20.0.170', 50656)",0.5815644264221191,0.0
"('172.20.0.170', 50680)",0.5825550556182861,23.8
"('172.20.0.170', 50676)",2.3706037998199463,26.7
"('172.20.0.170', 50702)",0.873685359954834,26.6
"('172.20.0.170', 50742)",3.2525463104248047,28.0
"('172.20.0.170', 50664)",1.198737621307373,27.0
"('172.20.0.170', 50678)",1.7554187774658203,27.1
"('172.20.0.170', 50728)",0.8748064041137695,24.0
"('172.20.0.170', 50684)",3.544940233230591,24.0
"('172.20.0.170', 50668)",1.170182228088379,24.5
"('172.20.0.170', 50716)",0.8754329681396484,15.8
"('172.20.0.170', 50690)",3.2489171028137207,13.2
"('172.20.0.170', 53642)",0.5813288688659668,0.0
"('172.20.0.170', 53662)",0.6305398941040039,0.0
