Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 37736)",0.8738696575164795,4.9
"('172.20.0.170', 37712)",1.1641836166381836,4.8
"('172.20.0.170', 37784)",1.1652896404266357,4.9
"('172.20.0.170', 37718)",0.8747551441192627,26.7
"('172.20.0.170', 37730)",1.4629790782928467,27.2
"('172.20.0.170', 37772)",2.6275038719177246,28.7
"('172.20.0.170', 37768)",0.8747391700744629,26.4
"('172.20.0.170', 37748)",3.2459604740142822,27.6
"('172.20.0.170', 37738)",3.255354881286621,27.5
"('172.20.0.170', 37766)",0.8832085132598877,20.5
"('172.20.0.170', 37706)",3.832221031188965,20.0
"('172.20.0.170', 37802)",0.5915272235870361,20.5
"('172.20.0.170', 37758)",2.3349266052246094,20.5
"('172.20.0.170', 37786)",3.8420772552490234,20.5
"('172.20.0.170', 37792)",2.0610005855560303,22.5
"('172.20.0.170', 37838)",0.6313252449035645,0.0
"('172.20.0.170', 37824)",0.5819439888000488,0.0
"('172.20.0.170', 39820)",1.5714869499206543,26.2
"('172.20.0.170', 37904)",1.4599583148956299,27.6
"('172.20.0.170', 39830)",1.2774629592895508,27.2
"('172.20.0.170', 37874)",0.909292459487915,27.6
"('172.20.0.170', 37854)",1.17083740234375,25.4
"('172.20.0.170', 37858)",1.5727760791778564,27.3
"('172.20.0.170', 37920)",3.2239513397216797,28.0
"('172.20.0.170', 37816)",2.9259824752807617,23.9
"('172.20.0.170', 37836)",1.1736643314361572,10.8
"('172.20.0.170', 39832)",2.638662099838257,13.2
"('172.20.0.170', 37890)",0.584010124206543,23.4
"('172.20.0.170', 39850)",0.62353515625,34.1
"('172.20.0.170', 43676)",1.4572625160217285,27.1
"('172.20.0.170', 43610)",1.460880994796753,27.2
"('172.20.0.170', 43652)",2.332796573638916,26.5
"('172.20.0.170', 43624)",1.7516024112701416,27.2
"('172.20.0.170', 43606)",3.536907434463501,26.8
"('172.20.0.170', 43640)",1.7488234043121338,26.7
"('172.20.0.170', 43622)",3.531783103942871,22.0
"('172.20.0.170', 39864)",4.997356653213501,20.0
"('172.20.0.170', 39838)",3.24352765083313,21.4
"('172.20.0.170', 43660)",0.8732943534851074,17.9
"('172.20.0.170', 39836)",6.162930965423584,17.9
"('172.20.0.170', 34988)",0.630277156829834,2.4
"('172.20.0.170', 35066)",0.581031322479248,0.0
"('172.20.0.170', 35032)",0.5812413692474365,4.9
"('172.20.0.170', 35010)",0.5823509693145752,28.0
"('172.20.0.170', 35078)",1.2066824436187744,26.5
"('172.20.0.170', 35006)",1.1707954406738281,26.6
"('172.20.0.170', 35060)",1.7487425804138184,26.5
"('172.20.0.170', 35022)",1.1618399620056152,28.0
"('172.20.0.170', 35002)",1.1663670539855957,26.4
"('172.20.0.170', 35052)",2.9516634941101074,26.4
"('172.20.0.170', 35046)",1.1664438247680664,28.2
"('172.20.0.170', 34996)",3.5387871265411377,32.7
"('172.20.0.170', 41064)",1.4615192413330078,26.3
"('172.20.0.170', 41066)",0.8764688968658447,29.3
"('172.20.0.170', 41134)",2.6245148181915283,27.7
"('172.20.0.170', 41118)",1.167069435119629,26.6
"('172.20.0.170', 41080)",2.329033613204956,27.6
"('172.20.0.170', 41068)",1.7565240859985352,27.5
"('172.20.0.170', 41094)",2.6593058109283447,28.3
"('172.20.0.170', 45078)",1.1726303100585938,27.6
"('172.20.0.170', 41084)",0.8802075386047363,27.4
"('172.20.0.170', 41106)",2.078977346420288,27.9
"('172.20.0.170', 41154)",1.4546725749969482,28.7
"('172.20.0.170', 41116)",1.1615757942199707,27.8
"('172.20.0.170', 41136)",0.8746440410614014,27.3
"('172.20.0.170', 45064)",2.926311492919922,27.3
"('172.20.0.170', 41098)",0.8863062858581543,27.3
"('172.20.0.170', 45090)",0.6199581623077393,22.0
"('172.20.0.170', 41138)",1.210909128189087,22.0
"('172.20.0.170', 45152)",1.1645739078521729,26.1
