Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 38550)",0.5879783630371094,0.0
"('172.20.0.170', 38484)",0.5877828598022461,25.2
"('172.20.0.170', 38558)",0.5843236446380615,27.0
"('172.20.0.170', 38564)",2.347651958465576,27.7
"('172.20.0.170', 38590)",1.4665751457214355,26.3
"('172.20.0.170', 55532)",0.8736391067504883,29.1
"('172.20.0.170', 38496)",2.9797706604003906,27.5
"('172.20.0.170', 38510)",2.9344441890716553,27.2
"('172.20.0.170', 38542)",0.8787829875946045,27.8
"('172.20.0.170', 38530)",3.2198257446289062,29.4
"('172.20.0.170', 38520)",0.6225917339324951,27.4
"('172.20.0.170', 38502)",5.01778769493103,29.3
"('172.20.0.170', 38576)",3.554129123687744,27.5
"('172.20.0.170', 55626)",0.877575159072876,24.7
"('172.20.0.170', 55538)",0.8773617744445801,26.7
"('172.20.0.170', 55616)",0.8752646446228027,25.1
"('172.20.0.170', 55564)",0.5847539901733398,7.5
"('172.20.0.170', 55646)",0.9155569076538086,7.5
"('172.20.0.170', 55590)",0.5892472267150879,0.0
"('172.20.0.170', 55556)",2.0529379844665527,26.7
"('172.20.0.170', 42322)",1.4645113945007324,26.7
"('172.20.0.170', 55576)",4.133730173110962,24.3
"('172.20.0.170', 55630)",1.7875640392303467,12.5
"('172.20.0.170', 55598)",3.2520618438720703,12.5
"('172.20.0.170', 42338)",1.1661648750305176,16.7
"('172.20.0.170', 55606)",1.460547924041748,12.5
"('172.20.0.170', 55548)",2.952895164489746,16.7
"('172.20.0.170', 42346)",0.5834105014801025,2.4
"('172.20.0.170', 42446)",0.617058515548706,18.7
"('172.20.0.170', 42460)",0.5829215049743652,0.0
"('172.20.0.170', 42404)",0.5840463638305664,24.5
"('172.20.0.170', 42384)",0.5876388549804688,2.5
"('172.20.0.170', 42364)",1.4780874252319336,25.4
"('172.20.0.170', 42374)",2.067438840866089,25.6
"('172.20.0.170', 42360)",1.4937896728515625,31.2
"('172.20.0.170', 58168)",2.6776773929595947,29.1
"('172.20.0.170', 42382)",2.0636563301086426,31.0
"('172.20.0.170', 42432)",2.065157413482666,38.5
"('172.20.0.170', 42396)",0.8836894035339355,40.0
"('172.20.0.170', 42420)",2.9715774059295654,33.3
"('172.20.0.170', 58280)",0.6292221546173096,38.1
"('172.20.0.170', 58170)",0.5884523391723633,2.6
"('172.20.0.170', 43342)",1.466367483139038,26.5
"('172.20.0.170', 58204)",0.5842549800872803,32.9
"('172.20.0.170', 58226)",0.9131155014038086,26.4
"('172.20.0.170', 43346)",0.5885210037231445,29.4
"('172.20.0.170', 58230)",4.098564624786377,29.8
"('172.20.0.170', 58232)",1.1711101531982422,26.9
"('172.20.0.170', 58214)",2.3371007442474365,27.9
"('172.20.0.170', 58248)",2.9649734497070312,28.3
"('172.20.0.170', 58192)",3.8069005012512207,27.6
"('172.20.0.170', 58268)",2.3389599323272705,28.6
"('172.20.0.170', 58264)",3.507638692855835,28.2
"('172.20.0.170', 58180)",0.5857741832733154,26.8
"('172.20.0.170', 48790)",0.6250689029693604,22.5
"('172.20.0.170', 48834)",0.5835833549499512,2.4
"('172.20.0.170', 48848)",0.626361608505249,27.0
"('172.20.0.170', 48864)",0.8772504329681396,27.1
"('172.20.0.170', 48802)",2.0487751960754395,27.5
"('172.20.0.170', 48822)",3.5103671550750732,27.2
"('172.20.0.170', 48808)",3.513631582260132,27.5
"('172.20.0.170', 48880)",2.0495946407318115,27.5
"('172.20.0.170', 48844)",1.464918613433838,27.6
"('172.20.0.170', 48842)",0.9198012351989746,27.0
"('172.20.0.170', 48838)",2.6786048412323,27.1
"('172.20.0.170', 48858)",0.8830409049987793,20.0
"('172.20.0.170', 48804)",2.3497393131256104,26.4
"('172.20.0.170', 50946)",0.5848727226257324,19.5
"('172.20.0.170', 51026)",0.5852999687194824,0.0
"('172.20.0.170', 51038)",0.6356666088104248,2.5
"('172.20.0.170', 50986)",4.126553773880005,26.8
"('172.20.0.170', 50996)",1.175464153289795,27.2
"('172.20.0.170', 50970)",4.417822360992432,27.2
"('172.20.0.170', 51064)",3.8333497047424316,29.0
"('172.20.0.170', 50958)",2.9521422386169434,28.0
"('172.20.0.170', 51012)",1.4606342315673828,29.0
"('172.20.0.170', 50950)",0.5854249000549316,27.7
"('172.20.0.170', 50998)",4.706537961959839,27.8
"('172.20.0.170', 50960)",4.1214704513549805,28.1
"('172.20.0.170', 51014)",1.749516248703003,29.1
"('172.20.0.170', 56078)",4.724880933761597,27.8
"('172.20.0.170', 51050)",1.7758162021636963,24.4
"('172.20.0.170', 56102)",0.8849656581878662,27.3
"('172.20.0.170', 56094)",1.1811110973358154,26.7
"('172.20.0.170', 56122)",0.609614372253418,0.0
"('172.20.0.170', 56142)",1.4765214920043945,28.3
"('172.20.0.170', 56148)",2.096014976501465,27.6
"('172.20.0.170', 56188)",2.0513248443603516,27.1
"('172.20.0.170', 56136)",2.3816683292388916,27.6
"('172.20.0.170', 56160)",1.1717400550842285,27.3
"('172.20.0.170', 56180)",1.5051474571228027,26.9
"('172.20.0.170', 50144)",1.1793675422668457,28.5
"('172.20.0.170', 56170)",2.0596415996551514,27.9
"('172.20.0.170', 50156)",3.2689383029937744,17.9
"('172.20.0.170', 50162)",1.5049939155578613,18.4
"('172.20.0.170', 50160)",2.686676025390625,17.9
"('172.20.0.170', 56146)",3.5624208450317383,29.7
"('172.20.0.170', 56108)",2.0959300994873047,20.5
"('172.20.0.170', 56130)",0.8772380352020264,17.9
"('172.20.0.170', 50174)",1.2069926261901855,17.9
"('172.20.0.170', 51318)",0.5827131271362305,0.0
"('172.20.0.170', 50178)",0.5837626457214355,2.5
"('172.20.0.170', 51374)",1.1719334125518799,26.8
"('172.20.0.170', 51338)",1.166938066482544,28.7
"('172.20.0.170', 51366)",1.4621987342834473,26.8
"('172.20.0.170', 51296)",1.4609827995300293,27.6
"('172.20.0.170', 50182)",2.375308036804199,26.9
"('172.20.0.170', 43706)",0.8833250999450684,26.9
"('172.20.0.170', 51308)",2.6721315383911133,26.5
"('172.20.0.170', 51354)",1.7567758560180664,27.0
"('172.20.0.170', 51286)",2.0838890075683594,27.3
"('172.20.0.170', 51388)",0.5905680656433105,20.5
"('172.20.0.170', 51326)",0.8817853927612305,19.5
"('172.20.0.170', 43760)",0.6392154693603516,0.0
"('172.20.0.170', 43736)",0.5846884250640869,0.0
"('172.20.0.170', 43770)",2.0792529582977295,26.9
"('172.20.0.170', 43710)",1.1711366176605225,27.4
"('172.20.0.170', 43778)",2.3465161323547363,28.0
