Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 53678)",0.5822062492370605,21.9
"('172.20.0.170', 53586)",1.1644608974456787,0.0
"('172.20.0.170', 53680)",0.8715131282806396,2.4
"('172.20.0.170', 53670)",0.5806119441986084,4.9
"('172.20.0.170', 53684)",1.4875173568725586,26.7
"('172.20.0.170', 53672)",1.1667132377624512,27.6
"('172.20.0.170', 53688)",1.781557559967041,25.9
"('172.20.0.170', 53592)",1.198453664779663,28.4
"('172.20.0.170', 53658)",2.331122636795044,26.0
"('172.20.0.170', 53622)",2.044126510620117,26.3
"('172.20.0.170', 53638)",0.8766975402832031,27.3
"('172.20.0.170', 53606)",1.1670176982879639,25.8
"('172.20.0.170', 53648)",0.5843372344970703,24.4
"('172.20.0.170', 47438)",0.6333537101745605,18.3
"('172.20.0.170', 47528)",0.5808384418487549,0.0
"('172.20.0.170', 47494)",0.8723344802856445,20.0
"('172.20.0.170', 47538)",0.584500789642334,0.0
"('172.20.0.170', 47510)",1.1721563339233398,0.0
"('172.20.0.170', 47518)",1.173236608505249,26.3
"('172.20.0.170', 47550)",1.2015974521636963,26.8
"('172.20.0.170', 47482)",1.2017734050750732,26.5
"('172.20.0.170', 48698)",0.876060962677002,26.7
"('172.20.0.170', 47564)",1.7503533363342285,10.5
"('172.20.0.170', 47476)",1.7452213764190674,10.5
"('172.20.0.170', 47454)",0.8729283809661865,10.3
"('172.20.0.170', 47464)",2.041391134262085,10.5
"('172.20.0.170', 48712)",0.6141500473022461,0.0
"('172.20.0.170', 48728)",0.5827045440673828,10.0
"('172.20.0.170', 48806)",0.8713445663452148,14.3
"('172.20.0.170', 48738)",0.5841124057769775,26.7
"('172.20.0.170', 48754)",0.5817360877990723,26.7
"('172.20.0.170', 48820)",0.8737730979919434,27.6
"('172.20.0.170', 48796)",0.8739488124847412,27.2
"('172.20.0.170', 48722)",1.467580795288086,10.0
"('172.20.0.170', 53254)",2.3405652046203613,23.4
"('172.20.0.170', 48824)",1.17045259475708,10.0
"('172.20.0.170', 48774)",2.3394358158111572,10.0
"('172.20.0.170', 48764)",3.215576171875,10.0
"('172.20.0.170', 48790)",1.197587490081787,11.9
"('172.20.0.170', 53302)",0.632117509841919,4.8
"('172.20.0.170', 53298)",1.2068793773651123,28.0
"('172.20.0.170', 53280)",1.4541385173797607,27.4
"('172.20.0.170', 53320)",1.746948003768921,28.0
"('172.20.0.170', 53346)",1.7446401119232178,27.5
"('172.20.0.170', 53270)",2.955993175506592,27.1
"('172.20.0.170', 53272)",3.542198896408081,28.1
"('172.20.0.170', 53342)",2.0404672622680664,26.1
"('172.20.0.170', 53310)",4.4157843589782715,15.8
"('172.20.0.170', 53282)",3.2104313373565674,20.0
"('172.20.0.170', 53274)",2.626119375228882,20.0
"('172.20.0.170', 34312)",1.750868320465088,17.9
"('172.20.0.170', 53326)",2.3332841396331787,17.9
"('172.20.0.170', 34380)",0.6310214996337891,9.8
"('172.20.0.170', 34384)",1.4940948486328125,28.1
"('172.20.0.170', 34320)",0.5839083194732666,24.8
"('172.20.0.170', 34346)",0.5812830924987793,21.3
"('172.20.0.170', 34396)",2.6604247093200684,26.9
"('172.20.0.170', 34362)",2.9209675788879395,28.9
"('172.20.0.170', 34412)",0.8735699653625488,27.0
"('172.20.0.170', 34330)",2.0808370113372803,30.0
