Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 45432)",0.003124237060546875,58.5
"('172.20.0.170', 45436)",0.0010883808135986328,56.1
"('172.20.0.170', 45422)",0.003048419952392578,56.5
"('172.20.0.170', 45448)",0.00010156631469726562,56.8
"('172.20.0.170', 45452)",0.0011546611785888672,59.5
"('172.20.0.170', 45484)",0.00015854835510253906,56.8
"('172.20.0.170', 45468)",0.0008063316345214844,58.1
"('172.20.0.170', 45486)",0.0003304481506347656,57.5
"('172.20.0.170', 45492)",0.0001575946807861328,59.5
"('172.20.0.170', 45536)",0.0004673004150390625,60.0
"('172.20.0.170', 45508)",0.00010704994201660156,60.0
"('172.20.0.170', 45522)",0.0023643970489501953,60.0
"('172.20.0.170', 45532)",0.00015664100646972656,59.5
"('172.20.0.170', 45562)",0.00010347366333007812,57.9
"('172.20.0.170', 45550)",0.00012087821960449219,56.4
"('172.20.0.170', 45552)",0.00011420249938964844,59.5
"('172.20.0.170', 45554)",0.0010559558868408203,57.9
"('172.20.0.170', 45608)",0.0004291534423828125,57.9
"('172.20.0.170', 45576)",0.00015687942504882812,57.9
"('172.20.0.170', 45592)",8.320808410644531e-05,57.9
"('172.20.0.170', 45640)",0.0013210773468017578,57.9
"('172.20.0.170', 45624)",0.0010600090026855469,59.0
"('172.20.0.170', 45642)",8.893013000488281e-05,57.9
"('172.20.0.170', 45668)",0.00014781951904296875,57.9
"('172.20.0.170', 45652)",0.0009751319885253906,56.8
"('172.20.0.170', 45660)",8.225440979003906e-05,56.8
"('172.20.0.170', 45680)",0.0004227161407470703,56.4
"('172.20.0.170', 45686)",0.0019948482513427734,55.3
"('172.20.0.170', 45712)",7.677078247070312e-05,56.8
"('172.20.0.170', 45694)",8.320808410644531e-05,56.1
"('172.20.0.170', 45722)",0.00013256072998046875,54.1
"('172.20.0.170', 45730)",7.987022399902344e-05,54.1
"('172.20.0.170', 45736)",0.00011610984802246094,54.1
"('172.20.0.170', 45706)",0.00013375282287597656,54.1
"('172.20.0.170', 45750)",0.0009281635284423828,54.1
"('172.20.0.170', 45786)",0.0005195140838623047,55.6
"('172.20.0.170', 45798)",0.0006911754608154297,55.6
"('172.20.0.170', 45800)",0.0006427764892578125,54.1
"('172.20.0.170', 45774)",0.0008289813995361328,55.3
"('172.20.0.170', 45758)",0.0016100406646728516,57.9
"('172.20.0.170', 45848)",0.0008671283721923828,55.9
"('172.20.0.170', 45804)",7.748603820800781e-05,55.6
"('172.20.0.170', 45812)",0.0011718273162841797,55.6
"('172.20.0.170', 45822)",8.106231689453125e-05,57.1
"('172.20.0.170', 45844)",0.0004057884216308594,55.6
"('172.20.0.170', 46054)",0.0010035037994384766,64.1
"('172.20.0.170', 45900)",0.0012462139129638672,57.1
"('172.20.0.170', 45854)",0.0031821727752685547,54.3
"('172.20.0.170', 45890)",9.584426879882812e-05,55.9
"('172.20.0.170', 45870)",0.0012049674987792969,56.8
"('172.20.0.170', 45882)",8.678436279296875e-05,55.6
"('172.20.0.170', 45916)",0.0021088123321533203,55.6
"('172.20.0.170', 45920)",0.0002498626708984375,54.1
"('172.20.0.170', 45930)",9.131431579589844e-05,52.8
"('172.20.0.170', 45938)",0.004181861877441406,56.4
"('172.20.0.170', 45948)",6.29425048828125e-05,58.5
"('172.20.0.170', 46004)",0.0010051727294921875,57.9
"('172.20.0.170', 45956)",6.985664367675781e-05,56.8
"('172.20.0.170', 45972)",0.0006844997406005859,59.0
"('172.20.0.170', 45988)",0.00026798248291015625,58.5
"('172.20.0.170', 45976)",0.0038471221923828125,57.9
"('172.20.0.170', 46000)",0.0007367134094238281,56.8
"('172.20.0.170', 46016)",0.0002503395080566406,60.5
"('172.20.0.170', 45994)",6.890296936035156e-05,57.1
"('172.20.0.170', 46082)",6.699562072753906e-05,61.0
"('172.20.0.170', 46098)",0.0007522106170654297,61.0
"('172.20.0.170', 46106)",0.0014870166778564453,65.0
"('172.20.0.170', 46118)",0.0006318092346191406,64.1
"('172.20.0.170', 46034)",0.0016255378723144531,61.9
"('172.20.0.170', 46024)",0.0015463829040527344,63.4
"('172.20.0.170', 46048)",6.103515625e-05,63.4
"('172.20.0.170', 45832)",8.0108642578125e-05,58.3
"('172.20.0.170', 46060)",0.0008411407470703125,65.0
"('172.20.0.170', 46050)",0.002834796905517578,63.2
"('172.20.0.170', 46130)",0.00014495849609375,64.1
"('172.20.0.170', 46136)",0.0011377334594726562,65.8
"('172.20.0.170', 46190)",0.00043773651123046875,65.0
"('172.20.0.170', 46074)",0.0010595321655273438,67.5
"('172.20.0.170', 46198)",9.369850158691406e-05,66.7
"('172.20.0.170', 46194)",0.0004487037658691406,66.7
"('172.20.0.170', 46160)",0.0006611347198486328,70.0
"('172.20.0.170', 46166)",0.0006427764892578125,68.3
"('172.20.0.170', 46210)",0.0004177093505859375,68.3
"('172.20.0.170', 46292)",6.771087646484375e-05,69.8
"('172.20.0.170', 46174)",7.319450378417969e-05,70.0
"('172.20.0.170', 46212)",0.0002837181091308594,71.4
"('172.20.0.170', 46286)",0.0003421306610107422,69.2
"('172.20.0.170', 46310)",0.0019297599792480469,70.7
"('172.20.0.170', 46256)",9.322166442871094e-05,69.2
