Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 52058)",8.368492126464844e-05,61.4
"('172.20.0.170', 52764)",0.0014946460723876953,61.7
"('172.20.0.170', 53168)",7.987022399902344e-05,61.4
"('172.20.0.170', 53398)",0.0006589889526367188,63.0
"('172.20.0.170', 53202)",0.0011029243469238281,63.0
"('172.20.0.170', 53214)",0.00026226043701171875,63.8
"('172.20.0.170', 52174)",0.0007007122039794922,64.6
"('172.20.0.170', 53266)",0.0001380443572998047,62.8
"('172.20.0.170', 54350)",0.0007219314575195312,64.4
"('172.20.0.170', 52096)",0.000766754150390625,62.2
"('172.20.0.170', 53218)",0.0002999305725097656,63.6
"('172.20.0.170', 52194)",0.00010657310485839844,63.6
"('172.20.0.170', 53194)",0.0005109310150146484,62.2
"('172.20.0.170', 52660)",7.104873657226562e-05,62.8
"('172.20.0.170', 53380)",0.0001900196075439453,62.8
"('172.20.0.170', 52644)",8.034706115722656e-05,63.6
"('172.20.0.170', 52112)",0.0017189979553222656,61.9
"('172.20.0.170', 53108)",0.0009369850158691406,62.8
"('172.20.0.170', 53086)",0.0013108253479003906,62.8
"('172.20.0.170', 52636)",0.0007448196411132812,60.0
"('172.20.0.170', 52780)",0.0001266002655029297,59.5
"('172.20.0.170', 53226)",0.002673625946044922,61.0
"('172.20.0.170', 52804)",0.0001239776611328125,61.9
"('172.20.0.170', 53100)",0.0004305839538574219,60.5
"('172.20.0.170', 52808)",0.0010311603546142578,61.9
"('172.20.0.170', 52776)",0.0001857280731201172,61.9
"('172.20.0.170', 53634)",0.0006039142608642578,61.9
"('172.20.0.170', 53182)",0.0016274452209472656,61.5
"('172.20.0.170', 53178)",8.463859558105469e-05,63.6
"('172.20.0.170', 53480)",0.0014681816101074219,63.4
"('172.20.0.170', 53304)",6.270408630371094e-05,74.4
"('172.20.0.170', 53102)",6.628036499023438e-05,60.0
"('172.20.0.170', 53296)",9.965896606445312e-05,61.9
"('172.20.0.170', 53686)",0.0020928382873535156,59.5
"('172.20.0.170', 53622)",6.580352783203125e-05,60.0
"('172.20.0.170', 53522)",0.00010037422180175781,61.5
"('172.20.0.170', 53540)",6.890296936035156e-05,62.5
"('172.20.0.170', 53722)",0.0008933544158935547,59.5
"('172.20.0.170', 53666)",8.606910705566406e-05,59.0
"('172.20.0.170', 53074)",7.62939453125e-05,57.9
"('172.20.0.170', 53282)",9.489059448242188e-05,58.3
"('172.20.0.170', 54016)",0.000118255615234375,59.5
"('172.20.0.170', 53670)",0.0017921924591064453,60.0
"('172.20.0.170', 53572)",0.0023403167724609375,62.2
"('172.20.0.170', 53244)",0.0004508495330810547,59.5
"('172.20.0.170', 53316)",8.392333984375e-05,60.5
"('172.20.0.170', 53566)",8.0108642578125e-05,60.0
"('172.20.0.170', 53530)",0.002838611602783203,59.5
"('172.20.0.170', 53514)",8.845329284667969e-05,61.5
"('172.20.0.170', 53606)",7.987022399902344e-05,63.2
"('172.20.0.170', 53500)",0.0009715557098388672,63.2
"('172.20.0.170', 53594)",0.00022935867309570312,64.1
"('172.20.0.170', 53542)",8.440017700195312e-05,63.2
"('172.20.0.170', 53448)",0.00012254714965820312,63.2
"('172.20.0.170', 53360)",0.0017099380493164062,63.2
"('172.20.0.170', 53458)",7.104873657226562e-05,64.1
"('172.20.0.170', 53592)",0.002074718475341797,64.1
"('172.20.0.170', 53708)",6.842613220214844e-05,65.0
"('172.20.0.170', 53546)",0.0014219284057617188,63.2
"('172.20.0.170', 53414)",0.00013971328735351562,66.7
"('172.20.0.170', 53258)",0.0007588863372802734,67.5
"('172.20.0.170', 53490)",0.0009000301361083984,66.7
"('172.20.0.170', 53618)",0.004555463790893555,67.5
"('172.20.0.170', 53300)",0.0007002353668212891,70.7
"('172.20.0.170', 53342)",0.0008203983306884766,67.5
"('172.20.0.170', 53694)",9.608268737792969e-05,71.4
"('172.20.0.170', 53664)",7.653236389160156e-05,73.8
"('172.20.0.170', 53558)",0.00037026405334472656,72.1
"('172.20.0.170', 53436)",0.0006718635559082031,72.1
"('172.20.0.170', 53064)",6.031990051269531e-05,72.7
"('172.20.0.170', 53332)",0.0008132457733154297,72.1
"('172.20.0.170', 53372)",0.001439809799194336,72.1
"('172.20.0.170', 53648)",6.842613220214844e-05,60.0
"('172.20.0.170', 53288)",0.0009996891021728516,72.1
"('172.20.0.170', 53586)",6.0558319091796875e-05,71.1
"('172.20.0.170', 54358)",0.00019788742065429688,72.1
"('172.20.0.170', 53236)",0.00041103363037109375,72.1
"('172.20.0.170', 54364)",9.322166442871094e-05,73.2
"('172.20.0.170', 54402)",0.002527952194213867,72.1
"('172.20.0.170', 53508)",0.0001125335693359375,70.7
"('172.20.0.170', 53350)",0.00010371208190917969,70.7
"('172.20.0.170', 54378)",0.00043702125549316406,69.0
"('172.20.0.170', 53412)",0.0006988048553466797,70.0
"('172.20.0.170', 53422)",0.00020313262939453125,70.0
"('172.20.0.170', 53456)",7.62939453125e-05,69.2
"('172.20.0.170', 54380)",8.726119995117188e-05,70.7
"('172.20.0.170', 53394)",6.222724914550781e-05,69.0
"('172.20.0.170', 52604)",0.0003619194030761719,57.9
"('172.20.0.170', 52886)",6.222724914550781e-05,60.0
"('172.20.0.170', 52618)",0.0003666877746582031,60.0
"('172.20.0.170', 52228)",9.512901306152344e-05,59.0
"('172.20.0.170', 52874)",0.0005593299865722656,59.0
"('172.20.0.170', 52536)",0.0005695819854736328,59.0
"('172.20.0.170', 52476)",0.0009982585906982422,61.0
"('172.20.0.170', 52702)",6.246566772460938e-05,59.0
"('172.20.0.170', 52302)",7.104873657226562e-05,61.5
"('172.20.0.170', 52262)",0.0008840560913085938,59.0
"('172.20.0.170', 52512)",0.00010085105895996094,59.0
"('172.20.0.170', 52200)",0.00089263916015625,60.5
"('172.20.0.170', 52256)",0.00316619873046875,59.0
"('172.20.0.170', 52390)",7.033348083496094e-05,61.5
"('172.20.0.170', 52332)",6.604194641113281e-05,60.0
"('172.20.0.170', 52330)",8.845329284667969e-05,62.5
"('172.20.0.170', 52734)",6.866455078125e-05,62.5
"('172.20.0.170', 52820)",0.00029659271240234375,61.9
"('172.20.0.170', 52406)",0.0009093284606933594,62.2
"('172.20.0.170', 52212)",5.459785461425781e-05,63.4
"('172.20.0.170', 52670)",0.000118255615234375,62.5
"('172.20.0.170', 52224)",0.0007238388061523438,61.4
"('172.20.0.170', 52900)",0.0037279129028320312,61.5
"('172.20.0.170', 52464)",7.772445678710938e-05,61.9
"('172.20.0.170', 52738)",7.653236389160156e-05,61.0
"('172.20.0.170', 52504)",0.0007061958312988281,61.0
"('172.20.0.170', 52432)",0.0017142295837402344,59.0
"('172.20.0.170', 52244)",0.0023517608642578125,61.5
"('172.20.0.170', 52246)",0.001405477523803711,60.0
"('172.20.0.170', 52890)",0.001214742660522461,61.5
"('172.20.0.170', 52840)",7.009506225585938e-05,62.5
"('172.20.0.170', 52858)",8.893013000488281e-05,61.0
"('172.20.0.170', 52686)",9.584426879882812e-05,61.9
"('172.20.0.170', 52838)",0.0008602142333984375,62.5
"('172.20.0.170', 52822)",4.76837158203125e-05,61.9
"('172.20.0.170', 52434)",7.367134094238281e-05,61.0
"('172.20.0.170', 52428)",0.0013785362243652344,61.9
"('172.20.0.170', 52364)",0.00011181831359863281,61.5
"('172.20.0.170', 52376)",0.0009577274322509766,61.9
"('172.20.0.170', 52362)",0.00015425682067871094,59.0
"('172.20.0.170', 52352)",7.915496826171875e-05,59.0
"('172.20.0.170', 52342)",0.0007739067077636719,58.5
"('172.20.0.170', 52286)",0.0001533031463623047,60.0
"('172.20.0.170', 52878)",0.0002231597900390625,59.0
"('172.20.0.170', 52350)",0.0001418590545654297,59.5
"('172.20.0.170', 52696)",0.00067138671875,59.0
"('172.20.0.170', 52752)",9.369850158691406e-05,59.0
"('172.20.0.170', 52590)",4.553794860839844e-05,59.0
"('172.20.0.170', 52316)",8.7738037109375e-05,60.0
"('172.20.0.170', 52576)",5.888938903808594e-05,60.0
"('172.20.0.170', 52272)",0.0008797645568847656,57.9
"('172.20.0.170', 52288)",0.0009799003601074219,60.0
"('172.20.0.170', 52852)",7.82012939453125e-05,57.5
"('172.20.0.170', 52718)",0.0007522106170654297,59.0
"('172.20.0.170', 52698)",0.0007669925689697266,58.5
"('172.20.0.170', 52628)",8.869171142578125e-05,58.5
"('172.20.0.170', 52748)",0.0010700225830078125,57.1
"('172.20.0.170', 52544)",7.581710815429688e-05,56.4
"('172.20.0.170', 52558)",0.0012218952178955078,56.4
"('172.20.0.170', 52566)",0.0008859634399414062,57.5
"('172.20.0.170', 52520)",7.796287536621094e-05,60.0
"('172.20.0.170', 52508)",7.939338684082031e-05,57.5
"('172.20.0.170', 52488)",0.0026006698608398438,59.0
"('172.20.0.170', 52482)",0.0005710124969482422,59.1
"('172.20.0.170', 52450)",0.0005471706390380859,56.4
"('172.20.0.170', 52478)",0.00011801719665527344,56.1
"('172.20.0.170', 52440)",0.0005278587341308594,56.4
"('172.20.0.170', 52882)",6.222724914550781e-05,61.5
"('172.20.0.170', 52430)",0.00025725364685058594,57.5
"('172.20.0.170', 52422)",0.0003123283386230469,59.0
"('172.20.0.170', 52348)",0.00012254714965820312,57.9
"('172.20.0.170', 52250)",0.0006544589996337891,58.3
"('172.20.0.170', 52382)",0.0009086132049560547,59.0
"('172.20.0.170', 52396)",0.0026755332946777344,61.5
"('172.20.0.170', 54540)",0.0003018379211425781,70.0
"('172.20.0.170', 53966)",0.000926971435546875,67.5
"('172.20.0.170', 53986)",7.653236389160156e-05,70.2
"('172.20.0.170', 53962)",0.0021347999572753906,71.4
"('172.20.0.170', 54446)",8.869171142578125e-05,69.8
"('172.20.0.170', 53956)",0.0019092559814453125,73.8
"('172.20.0.170', 53882)",7.152557373046875e-05,74.4
"('172.20.0.170', 53750)",7.581710815429688e-05,73.7
"('172.20.0.170', 54306)",0.0038869380950927734,72.7
"('172.20.0.170', 53158)",0.0013003349304199219,72.5
"('172.20.0.170', 53824)",0.0026502609252929688,72.5
"('172.20.0.170', 53856)",0.00011849403381347656,76.3
"('172.20.0.170', 53050)",0.0011820793151855469,75.7
"('172.20.0.170', 52918)",0.004677534103393555,75.0
"('172.20.0.170', 53034)",8.7738037109375e-05,76.9
"('172.20.0.170', 53832)",0.00012421607971191406,77.5
"('172.20.0.170', 53890)",0.0019497871398925781,79.5
"('172.20.0.170', 52968)",0.00017952919006347656,80.5
"('172.20.0.170', 53014)",0.001664876937866211,82.1
"('172.20.0.170', 52992)",0.002041339874267578,82.1
"('172.20.0.170', 53918)",0.00012731552124023438,82.1
"('172.20.0.170', 53872)",6.723403930664062e-05,61.5
"('172.20.0.170', 54300)",0.0001125335693359375,80.5
"('172.20.0.170', 54552)",0.00013685226440429688,79.1
"('172.20.0.170', 54272)",0.00011396408081054688,79.1
"('172.20.0.170', 52984)",0.00010442733764648438,78.6
"('172.20.0.170', 54224)",0.00019884109497070312,80.5
"('172.20.0.170', 52952)",0.002239227294921875,79.5
"('172.20.0.170', 52944)",8.940696716308594e-05,80.5
"('172.20.0.170', 53848)",0.00011372566223144531,80.4
"('172.20.0.170', 54516)",0.0014362335205078125,81.0
"('172.20.0.170', 54510)",0.00030803680419921875,79.1
"('172.20.0.170', 54504)",0.004712343215942383,78.0
"('172.20.0.170', 54210)",9.703636169433594e-05,81.0
"('172.20.0.170', 54162)",0.0013644695281982422,78.6
"('172.20.0.170', 54462)",0.002794504165649414,78.6
"('172.20.0.170', 54458)",0.0006701946258544922,77.5
"('172.20.0.170', 54490)",8.7738037109375e-05,80.5
"('172.20.0.170', 54090)",0.0009605884552001953,78.0
"('172.20.0.170', 54460)",6.67572021484375e-05,77.5
"('172.20.0.170', 54434)",0.0024976730346679688,74.4
"('172.20.0.170', 54140)",0.00043392181396484375,71.4
"('172.20.0.170', 53764)",0.0011718273162841797,70.7
"('172.20.0.170', 54338)",0.006193637847900391,68.3
"('172.20.0.170', 54454)",0.00010395050048828125,68.3
"('172.20.0.170', 54030)",0.0001087188720703125,62.5
"('172.20.0.170', 54290)",0.00441288948059082,61.5
"('172.20.0.170', 52922)",0.0002334117889404297,61.5
"('172.20.0.170', 54316)",0.00043129920959472656,61.0
"('172.20.0.170', 54314)",0.00011849403381347656,60.5
"('172.20.0.170', 53940)",7.414817810058594e-05,60.5
"('172.20.0.170', 53946)",0.00011372566223144531,61.0
"('172.20.0.170', 54416)",8.463859558105469e-05,60.0
"('172.20.0.170', 54324)",6.4849853515625e-05,61.5
"('172.20.0.170', 52928)",7.748603820800781e-05,60.5
"('172.20.0.170', 54062)",0.0001125335693359375,60.5
"('172.20.0.170', 54428)",8.392333984375e-05,61.0
"('172.20.0.170', 52920)",0.002509593963623047,80.5
"('172.20.0.170', 54244)",0.0014472007751464844,62.8
"('172.20.0.170', 53794)",5.507469177246094e-05,63.4
"('172.20.0.170', 53994)",0.0012803077697753906,67.5
"('172.20.0.170', 54212)",7.033348083496094e-05,65.9
"('172.20.0.170', 54196)",0.00031375885009765625,65.0
"('172.20.0.170', 54060)",0.00025844573974609375,65.0
"('172.20.0.170', 53112)",0.0009465217590332031,67.5
"('172.20.0.170', 53008)",0.00047278404235839844,65.0
"('172.20.0.170', 54166)",0.0007662773132324219,68.3
"('172.20.0.170', 54232)",0.0023109912872314453,66.7
"('172.20.0.170', 53136)",0.00010466575622558594,66.7
"('172.20.0.170', 54524)",0.0007252693176269531,66.7
"('172.20.0.170', 54194)",0.0016634464263916016,68.2
"('172.20.0.170', 53900)",0.0009562969207763672,67.4
"('172.20.0.170', 54284)",7.104873657226562e-05,68.3
"('172.20.0.170', 54100)",0.0010025501251220703,67.5
"('172.20.0.170', 52904)",6.580352783203125e-05,65.9
"('172.20.0.170', 54000)",0.0009911060333251953,66.7
"('172.20.0.170', 53128)",0.002923250198364258,68.3
"('172.20.0.170', 53850)",0.0005402565002441406,67.5
"('172.20.0.170', 53976)",9.5367431640625e-05,66.7
"('172.20.0.170', 53800)",0.000591278076171875,68.3
"('172.20.0.170', 54476)",0.00022411346435546875,68.3
"('172.20.0.170', 53974)",0.00012373924255371094,65.0
"('172.20.0.170', 54124)",0.00010514259338378906,66.7
"('172.20.0.170', 53812)",0.0006458759307861328,63.4
"('172.20.0.170', 54110)",0.0007293224334716797,66.7
"('172.20.0.170', 53018)",7.82012939453125e-05,69.0
"('172.20.0.170', 53968)",0.00011944770812988281,69.0
"('172.20.0.170', 54256)",9.870529174804688e-05,67.4
"('172.20.0.170', 53996)",8.535385131835938e-05,67.5
"('172.20.0.170', 53734)",0.0006117820739746094,69.0
"('172.20.0.170', 53948)",7.963180541992188e-05,67.4
"('172.20.0.170', 54308)",8.96453857421875e-05,68.3
"('172.20.0.170', 54078)",9.465217590332031e-05,68.3
"('172.20.0.170', 53150)",0.0002636909484863281,66.7
"('172.20.0.170', 54074)",0.00011515617370605469,67.4
"('172.20.0.170', 54046)",0.00013256072998046875,67.4
"('172.20.0.170', 52950)",0.00013947486877441406,66.7
"('172.20.0.170', 53930)",0.0004086494445800781,69.0
"('172.20.0.170', 53778)",8.058547973632812e-05,66.7
"('172.20.0.170', 54178)",0.0001366138458251953,66.7
"('172.20.0.170', 54154)",7.152557373046875e-05,70.5
"('172.20.0.170', 53110)",7.200241088867188e-05,68.2
"('172.20.0.170', 53908)",0.000370025634765625,67.4
"('172.20.0.170', 53960)",7.104873657226562e-05,68.2
