Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 38424)",0.0008068084716796875,55.3
"('172.20.0.170', 38436)",0.00011682510375976562,53.8
"('172.20.0.170', 38440)",8.368492126464844e-05,52.6
"('172.20.0.170', 38452)",0.00029349327087402344,54.1
"('172.20.0.170', 38462)",0.0006184577941894531,48.8
"('172.20.0.170', 38468)",0.00011277198791503906,50.0
"('172.20.0.170', 38476)",0.0002961158752441406,50.0
"('172.20.0.170', 38494)",0.0010967254638671875,45.9
"('172.20.0.170', 38488)",0.0011208057403564453,45.9
"('172.20.0.170', 38498)",0.0008690357208251953,48.6
"('172.20.0.170', 38504)",0.0002167224884033203,48.6
"('172.20.0.170', 38506)",6.4849853515625e-05,47.4
"('172.20.0.170', 38530)",0.001651763916015625,50.0
"('172.20.0.170', 38538)",0.0004532337188720703,50.0
"('172.20.0.170', 38516)",0.00016450881958007812,50.0
"('172.20.0.170', 38548)",8.940696716308594e-05,48.6
"('172.20.0.170', 38562)",7.152557373046875e-05,48.6
"('172.20.0.170', 38566)",0.00020694732666015625,50.0
"('172.20.0.170', 38580)",6.723403930664062e-05,48.7
"('172.20.0.170', 38588)",0.00014209747314453125,45.9
"('172.20.0.170', 38600)",0.00033283233642578125,47.4
"('172.20.0.170', 38626)",9.369850158691406e-05,47.4
"('172.20.0.170', 38614)",4.601478576660156e-05,47.4
"('172.20.0.170', 38630)",0.0005965232849121094,47.4
"('172.20.0.170', 38646)",6.794929504394531e-05,47.4
"('172.20.0.170', 38632)",0.00043392181396484375,47.4
"('172.20.0.170', 38656)",7.271766662597656e-05,50.0
"('172.20.0.170', 38670)",0.0004782676696777344,50.0
"('172.20.0.170', 38706)",3.9577484130859375e-05,51.4
"('172.20.0.170', 38686)",0.00011873245239257812,50.0
"('172.20.0.170', 38650)",0.0007691383361816406,50.0
"('172.20.0.170', 38692)",7.367134094238281e-05,51.3
"('172.20.0.170', 38748)",0.0008139610290527344,53.8
"('172.20.0.170', 38724)",6.29425048828125e-05,50.0
"('172.20.0.170', 38776)",0.00017309188842773438,53.8
"('172.20.0.170', 38736)",0.0007891654968261719,54.1
"('172.20.0.170', 38764)",5.507469177246094e-05,53.8
"('172.20.0.170', 38710)",0.0010781288146972656,52.6
"('172.20.0.170', 38790)",9.369850158691406e-05,54.1
"('172.20.0.170', 38778)",0.00012540817260742188,54.1
"('172.20.0.170', 38798)",7.271766662597656e-05,54.1
"('172.20.0.170', 38814)",0.0007207393646240234,55.3
"('172.20.0.170', 38816)",0.0008637905120849609,55.3
"('172.20.0.170', 38856)",0.00021791458129882812,55.6
"('172.20.0.170', 38848)",6.389617919921875e-05,54.1
"('172.20.0.170', 38832)",0.0009849071502685547,54.1
"('172.20.0.170', 38858)",8.654594421386719e-05,55.3
"('172.20.0.170', 38884)",0.00017499923706054688,55.3
"('172.20.0.170', 38898)",4.410743713378906e-05,55.3
"('172.20.0.170', 38868)",0.0005533695220947266,55.3
