Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 53026)",0.00044918060302734375,66.7
"('172.20.0.170', 53040)",0.006162405014038086,67.5
"('172.20.0.170', 53046)",0.0012454986572265625,66.7
"('172.20.0.170', 53054)",0.0009720325469970703,64.1
"('172.20.0.170', 53082)",8.273124694824219e-05,65.8
"('172.20.0.170', 53100)",0.00010442733764648438,62.2
"('172.20.0.170', 53086)",8.487701416015625e-05,65.9
"('172.20.0.170', 53094)",0.0001575946807861328,64.1
"('172.20.0.170', 53070)",0.013100862503051758,64.3
"('172.20.0.170', 53234)",0.0012111663818359375,64.1
"('172.20.0.170', 53152)",0.0004849433898925781,64.1
"('172.20.0.170', 53116)",0.0006847381591796875,65.9
"('172.20.0.170', 53172)",0.00014090538024902344,64.1
"('172.20.0.170', 53158)",7.915496826171875e-05,62.2
"('172.20.0.170', 53120)",8.392333984375e-05,62.5
"('172.20.0.170', 53136)",0.002305269241333008,65.0
"('172.20.0.170', 53218)",0.0002541542053222656,65.0
"('172.20.0.170', 53190)",7.390975952148438e-05,65.0
"('172.20.0.170', 53176)",0.0010669231414794922,65.0
"('172.20.0.170', 53216)",6.008148193359375e-05,64.1
"('172.20.0.170', 53208)",0.0021064281463623047,63.2
"('172.20.0.170', 53198)",0.0038862228393554688,63.4
"('172.20.0.170', 53226)",0.000377655029296875,64.1
"('172.20.0.170', 53110)",0.00010943412780761719,64.3
"('172.20.0.170', 53250)",0.0001125335693359375,63.4
"('172.20.0.170', 53254)",7.724761962890625e-05,66.7
"('172.20.0.170', 53272)",8.487701416015625e-05,65.0
"('172.20.0.170', 53258)",7.367134094238281e-05,66.7
"('172.20.0.170', 53322)",8.869171142578125e-05,70.0
"('172.20.0.170', 53300)",0.00128936767578125,69.0
"('172.20.0.170', 53284)",0.0006878376007080078,68.2
"('172.20.0.170', 53614)",0.0013117790222167969,75.0
"('172.20.0.170', 53314)",7.62939453125e-05,70.0
"('172.20.0.170', 53308)",0.00011944770812988281,70.0
"('172.20.0.170', 53338)",0.0009579658508300781,71.4
"('172.20.0.170', 53350)",0.0007774829864501953,71.4
"('172.20.0.170', 53374)",0.00029540061950683594,73.2
"('172.20.0.170', 53362)",0.00010347366333007812,70.7
"('172.20.0.170', 53370)",0.0001575946807861328,70.7
"('172.20.0.170', 53354)",0.0013213157653808594,70.7
"('172.20.0.170', 53378)",0.000469207763671875,73.2
"('172.20.0.170', 53376)",0.0005731582641601562,73.2
"('172.20.0.170', 53438)",0.0011780261993408203,73.2
"('172.20.0.170', 53394)",7.772445678710938e-05,73.8
"('172.20.0.170', 53408)",6.556510925292969e-05,72.1
"('172.20.0.170', 53454)",7.843971252441406e-05,72.1
"('172.20.0.170', 53424)",8.511543273925781e-05,72.1
"('172.20.0.170', 53478)",0.0020227432250976562,76.2
"('172.20.0.170', 53462)",0.00012683868408203125,77.3
"('172.20.0.170', 53484)",0.00046706199645996094,76.7
"('172.20.0.170', 53506)",6.985664367675781e-05,76.6
"('172.20.0.170', 53518)",0.00011515617370605469,78.0
"('172.20.0.170', 53526)",0.0005924701690673828,78.0
"('172.20.0.170', 53500)",0.00011897087097167969,79.1
"('172.20.0.170', 53532)",0.0017337799072265625,76.2
"('172.20.0.170', 53554)",8.630752563476562e-05,77.5
"('172.20.0.170', 53556)",0.00013947486877441406,76.2
"('172.20.0.170', 53538)",0.00033402442932128906,77.3
"('172.20.0.170', 53596)",6.508827209472656e-05,76.9
"('172.20.0.170', 53560)",0.0006556510925292969,78.0
"('172.20.0.170', 53594)",7.939338684082031e-05,75.6
"('172.20.0.170', 53608)",0.0045013427734375,76.9
"('172.20.0.170', 53302)",7.05718994140625e-05,69.8
"('172.20.0.170', 53570)",0.0043866634368896484,76.3
"('172.20.0.170', 53616)",0.0012774467468261719,76.9
"('172.20.0.170', 53578)",0.0033736228942871094,76.3
"('172.20.0.170', 53660)",9.274482727050781e-05,75.0
"('172.20.0.170', 53620)",0.0003008842468261719,75.7
"('172.20.0.170', 53644)",0.0009109973907470703,75.0
"('172.20.0.170', 53632)",0.00041961669921875,75.7
"('172.20.0.170', 53654)",0.0005810260772705078,73.0
"('172.20.0.170', 53700)",0.0006988048553466797,75.0
"('172.20.0.170', 53714)",0.000774383544921875,73.7
"('172.20.0.170', 53664)",9.989738464355469e-05,74.4
"('172.20.0.170', 53720)",0.002926349639892578,75.0
"('172.20.0.170', 53732)",8.58306884765625e-05,76.3
"('172.20.0.170', 53682)",9.179115295410156e-05,74.3
"('172.20.0.170', 53748)",9.870529174804688e-05,73.7
"('172.20.0.170', 53766)",0.0001246929168701172,75.7
"('172.20.0.170', 53772)",7.224082946777344e-05,75.0
"('172.20.0.170', 53736)",0.0019507408142089844,73.7
"('172.20.0.170', 53742)",0.0006544589996337891,75.7
"('172.20.0.170', 53698)",0.00030493736267089844,78.4
"('172.20.0.170', 53770)",0.00010585784912109375,76.3
"('172.20.0.170', 53750)",0.0007283687591552734,76.3
"('172.20.0.170', 53712)",6.723403930664062e-05,75.7
"('172.20.0.170', 53778)",8.940696716308594e-05,75.0
"('172.20.0.170', 53820)",0.0011103153228759766,75.0
"('172.20.0.170', 53780)",8.344650268554688e-05,73.7
"('172.20.0.170', 53670)",7.05718994140625e-05,74.4
"('172.20.0.170', 53832)",7.987022399902344e-05,75.0
"('172.20.0.170', 53828)",0.002022266387939453,75.6
"('172.20.0.170', 53852)",0.00022530555725097656,75.7
"('172.20.0.170', 53826)",9.584426879882812e-05,76.9
"('172.20.0.170', 53808)",0.0016624927520751953,75.0
"('172.20.0.170', 53796)",0.006114959716796875,76.2
"('172.20.0.170', 53914)",0.00010347366333007812,76.9
"('172.20.0.170', 53862)",8.940696716308594e-05,77.3
"('172.20.0.170', 53938)",9.72747802734375e-05,78.0
"('172.20.0.170', 53854)",0.00010728836059570312,79.1
"('172.20.0.170', 53842)",0.002686023712158203,77.3
"('172.20.0.170', 53902)",0.006287097930908203,78.3
"('172.20.0.170', 53960)",0.0008037090301513672,78.0
"('172.20.0.170', 53898)",0.00022673606872558594,76.2
"('172.20.0.170', 53884)",0.0018067359924316406,75.6
"('172.20.0.170', 53910)",7.653236389160156e-05,77.5
"('172.20.0.170', 53856)",0.0007996559143066406,76.2
"('172.20.0.170', 53866)",0.0016155242919921875,78.6
"('172.20.0.170', 53872)",7.462501525878906e-05,80.5
"('172.20.0.170', 53992)",0.00011897087097167969,79.1
"('172.20.0.170', 54006)",9.5367431640625e-05,79.5
"('172.20.0.170', 54026)",0.0004792213439941406,78.9
"('172.20.0.170', 54030)",0.0019550323486328125,77.5
"('172.20.0.170', 54038)",0.003662586212158203,79.1
"('172.20.0.170', 53988)",9.298324584960938e-05,81.0
"('172.20.0.170', 54060)",0.000560760498046875,79.1
"('172.20.0.170', 54048)",0.0016105175018310547,79.5
"('172.20.0.170', 53948)",0.00011157989501953125,78.0
"('172.20.0.170', 54080)",0.0010495185852050781,81.4
"('172.20.0.170', 53882)",0.000148773193359375,79.5
"('172.20.0.170', 54090)",0.0014438629150390625,78.6
"('172.20.0.170', 54128)",0.00010061264038085938,80.0
"('172.20.0.170', 54126)",0.0011703968048095703,79.5
"('172.20.0.170', 54144)",0.00012230873107910156,79.1
"('172.20.0.170', 54254)",0.0005528926849365234,78.0
"('172.20.0.170', 54266)",0.002718687057495117,79.5
"('172.20.0.170', 53974)",9.274482727050781e-05,80.0
"('172.20.0.170', 55262)",0.0015256404876708984,77.8
"('172.20.0.170', 55284)",8.606910705566406e-05,78.0
"('172.20.0.170', 54068)",9.679794311523438e-05,80.5
"('172.20.0.170', 54010)",7.2479248046875e-05,81.4
"('172.20.0.170', 55296)",8.96453857421875e-05,80.0
"('172.20.0.170', 54130)",0.0011446475982666016,78.0
"('172.20.0.170', 54150)",0.005650520324707031,76.9
"('172.20.0.170', 54100)",0.002260446548461914,77.5
"('172.20.0.170', 55448)",0.0012743473052978516,77.5
"('172.20.0.170', 55102)",0.0001480579376220703,78.6
"('172.20.0.170', 55274)",0.0016694068908691406,77.5
"('172.20.0.170', 54116)",0.0020933151245117188,76.2
"('172.20.0.170', 55162)",0.0005214214324951172,76.3
"('172.20.0.170', 55126)",0.0003113746643066406,76.9
"('172.20.0.170', 55542)",8.916854858398438e-05,76.3
"('172.20.0.170', 55506)",0.0022478103637695312,76.9
"('172.20.0.170', 55264)",7.891654968261719e-05,77.1
"('172.20.0.170', 54268)",0.0017042160034179688,77.8
"('172.20.0.170', 54282)",7.462501525878906e-05,77.8
"('172.20.0.170', 55652)",0.0007576942443847656,77.8
"('172.20.0.170', 55644)",9.560585021972656e-05,78.9
"('172.20.0.170', 55488)",0.00011539459228515625,76.3
"('172.20.0.170', 55316)",0.0017614364624023438,76.9
"('172.20.0.170', 54096)",7.271766662597656e-05,75.0
"('172.20.0.170', 55596)",0.0009887218475341797,77.8
"('172.20.0.170', 55418)",0.008014202117919922,75.7
"('172.20.0.170', 55344)",7.867813110351562e-05,75.0
"('172.20.0.170', 55704)",0.0005507469177246094,77.5
"('172.20.0.170', 55392)",5.698204040527344e-05,76.9
"('172.20.0.170', 55406)",7.724761962890625e-05,75.7
"('172.20.0.170', 55138)",0.00010251998901367188,75.7
"('172.20.0.170', 55502)",0.00010156631469726562,83.8
"('172.20.0.170', 55148)",0.0009014606475830078,75.7
"('172.20.0.170', 55554)",0.0020415782928466797,76.9
"('172.20.0.170', 55112)",0.00044608116149902344,75.7
"('172.20.0.170', 55714)",0.00036644935607910156,77.1
"('172.20.0.170', 55544)",0.0005009174346923828,76.9
"('172.20.0.170', 55738)",7.677078247070312e-05,82.5
"('172.20.0.170', 55328)",9.202957153320312e-05,78.4
"('172.20.0.170', 53924)",7.081031799316406e-05,78.4
"('172.20.0.170', 54242)",0.0030710697174072266,76.9
"('172.20.0.170', 55454)",0.00012350082397460938,75.7
"('172.20.0.170', 55678)",0.0007042884826660156,77.8
"('172.20.0.170', 55662)",0.0010466575622558594,78.9
"('172.20.0.170', 55614)",0.0010590553283691406,78.9
"('172.20.0.170', 55992)",6.628036499023438e-05,78.9
"('172.20.0.170', 55592)",0.00011205673217773438,79.5
"('172.20.0.170', 53964)",0.0010085105895996094,79.5
"('172.20.0.170', 55762)",0.000972747802734375,80.0
"('172.20.0.170', 55582)",0.0006258487701416016,81.6
"('172.20.0.170', 55390)",0.00011849403381347656,80.6
"('172.20.0.170', 54152)",0.00016164779663085938,81.6
"('172.20.0.170', 55516)",0.0029892921447753906,81.6
"('172.20.0.170', 55434)",0.0015499591827392578,82.1
"('172.20.0.170', 55428)",9.751319885253906e-05,80.0
"('172.20.0.170', 55338)",8.440017700195312e-05,82.5
"('172.20.0.170', 55548)",0.0007233619689941406,82.9
"('172.20.0.170', 55630)",0.004071712493896484,82.9
"('172.20.0.170', 55462)",0.0035734176635742188,76.9
"('172.20.0.170', 55520)",0.00010657310485839844,82.5
"('172.20.0.170', 55694)",8.177757263183594e-05,81.6
"('172.20.0.170', 55654)",0.00011420249938964844,82.1
"('172.20.0.170', 55748)",8.082389831542969e-05,82.5
"('172.20.0.170', 55474)",0.000728607177734375,81.1
"('172.20.0.170', 55358)",8.678436279296875e-05,83.8
"('172.20.0.170', 55730)",0.0012557506561279297,82.1
"('172.20.0.170', 55518)",0.0003020763397216797,82.1
"('172.20.0.170', 55598)",9.751319885253906e-05,76.9
"('172.20.0.170', 55540)",0.0010046958923339844,83.8
"('172.20.0.170', 55300)",0.0013227462768554688,81.6
"('172.20.0.170', 55374)",0.00023126602172851562,84.2
"('172.20.0.170', 55584)",9.679794311523438e-05,81.1
"('172.20.0.170', 55534)",0.00014019012451171875,83.8
"('172.20.0.170', 55566)",0.00010395050048828125,81.6
"('172.20.0.170', 55366)",9.512901306152344e-05,75.7
"('172.20.0.170', 56012)",0.0004906654357910156,74.4
"('172.20.0.170', 55172)",0.0013918876647949219,74.4
"('172.20.0.170', 55920)",0.00011110305786132812,73.7
"('172.20.0.170', 56102)",0.0005240440368652344,74.4
"('172.20.0.170', 56062)",0.0013430118560791016,74.4
"('172.20.0.170', 54834)",7.510185241699219e-05,73.2
"('172.20.0.170', 55902)",8.130073547363281e-05,74.4
"('172.20.0.170', 54872)",9.632110595703125e-05,73.2
"('172.20.0.170', 55256)",7.009506225585938e-05,75.6
"('172.20.0.170', 54810)",0.00012993812561035156,74.4
"('172.20.0.170', 55864)",9.703636169433594e-05,75.6
"('172.20.0.170', 55794)",0.0010364055633544922,75.0
"('172.20.0.170', 56018)",0.00013017654418945312,75.6
"('172.20.0.170', 55816)",0.0001220703125,75.6
"('172.20.0.170', 55958)",9.417533874511719e-05,75.0
"('172.20.0.170', 54778)",9.822845458984375e-05,76.7
"('172.20.0.170', 54758)",9.584426879882812e-05,75.6
"('172.20.0.170', 55098)",9.036064147949219e-05,75.0
"('172.20.0.170', 56040)",6.580352783203125e-05,75.6
"('172.20.0.170', 55768)",9.679794311523438e-05,74.4
"('172.20.0.170', 54718)",7.939338684082031e-05,75.0
"('172.20.0.170', 55242)",9.465217590332031e-05,76.2
"('172.20.0.170', 55050)",9.393692016601562e-05,78.0
"('172.20.0.170', 55240)",0.00014257431030273438,76.2
"('172.20.0.170', 54662)",0.0006859302520751953,75.6
"('172.20.0.170', 55208)",8.320808410644531e-05,75.6
"('172.20.0.170', 55182)",6.985664367675781e-05,78.9
"('172.20.0.170', 54604)",0.0019960403442382812,78.6
"('172.20.0.170', 55060)",8.296966552734375e-05,77.1
"('172.20.0.170', 54958)",7.295608520507812e-05,79.1
"('172.20.0.170', 55198)",0.00047016143798828125,78.0
"('172.20.0.170', 55000)",7.104873657226562e-05,78.3
"('172.20.0.170', 54538)",0.0007245540618896484,78.0
"('172.20.0.170', 54532)",7.987022399902344e-05,80.5
"('172.20.0.170', 55078)",7.2479248046875e-05,80.5
"('172.20.0.170', 54948)",7.987022399902344e-05,81.0
"('172.20.0.170', 55088)",7.700920104980469e-05,79.5
"('172.20.0.170', 55058)",8.082389831542969e-05,77.5
"('172.20.0.170', 54916)",7.43865966796875e-05,78.0
"('172.20.0.170', 54446)",7.677078247070312e-05,79.5
"('172.20.0.170', 54900)",0.0009989738464355469,78.9
"('172.20.0.170', 55040)",0.0001347064971923828,76.9
"('172.20.0.170', 54892)",8.630752563476562e-05,78.4
"('172.20.0.170', 54192)",0.00010824203491210938,76.9
"('172.20.0.170', 55018)",0.0001010894775390625,79.5
"('172.20.0.170', 55028)",8.20159912109375e-05,80.5
"('172.20.0.170', 54176)",8.296966552734375e-05,80.0
"('172.20.0.170', 54988)",0.0010528564453125,79.5
"('172.20.0.170', 54858)",9.083747863769531e-05,81.0
"('172.20.0.170', 54818)",0.0028252601623535156,80.5
"('172.20.0.170', 54964)",9.083747863769531e-05,78.6
"('172.20.0.170', 54934)",0.0011646747589111328,79.5
"('172.20.0.170', 54794)",0.0015110969543457031,78.0
"('172.20.0.170', 54924)",0.0026323795318603516,80.5
"('172.20.0.170', 54770)",0.0007300376892089844,77.5
"('172.20.0.170', 54706)",0.00013589859008789062,80.0
"('172.20.0.170', 54888)",0.002205371856689453,78.6
"('172.20.0.170', 54328)",0.0015532970428466797,77.5
"('172.20.0.170', 54742)",9.369850158691406e-05,79.1
"('172.20.0.170', 54840)",8.535385131835938e-05,79.5
"('172.20.0.170', 54636)",0.00021219253540039062,80.5
"('172.20.0.170', 54732)",0.0004134178161621094,81.0
"('172.20.0.170', 54620)",0.0020341873168945312,80.0
"('172.20.0.170', 54824)",0.0006647109985351562,80.5
"('172.20.0.170', 54586)",0.0001049041748046875,80.5
"('172.20.0.170', 54416)",0.00011110305786132812,82.1
"('172.20.0.170', 54568)",0.0007219314575195312,81.4
"('172.20.0.170', 54224)",9.083747863769531e-05,81.4
"('172.20.0.170', 54560)",6.699562072753906e-05,81.4
"('172.20.0.170', 54558)",0.0016489028930664062,83.3
"('172.20.0.170', 54208)",9.822845458984375e-05,83.7
"('172.20.0.170', 54468)",0.001714468002319336,82.9
"('172.20.0.170', 54484)",0.0010197162628173828,81.4
"('172.20.0.170', 54448)",0.00011157989501953125,82.1
"('172.20.0.170', 54188)",0.0001277923583984375,82.9
"('172.20.0.170', 56106)",0.001295328140258789,80.5
"('172.20.0.170', 54432)",0.00010538101196289062,82.1
"('172.20.0.170', 56094)",0.00011754035949707031,78.6
"('172.20.0.170', 54430)",9.298324584960938e-05,78.0
