Client Address,Execution Time (seconds),CPU Load (%)
"('172.20.0.170', 38754)",7.414817810058594e-05,83.3
"('172.20.0.170', 38832)",9.202957153320312e-05,81.4
"('172.20.0.170', 38818)",0.0013382434844970703,81.0
"('172.20.0.170', 38882)",7.891654968261719e-05,81.4
"('172.20.0.170', 38860)",0.00012493133544921875,82.9
"('172.20.0.170', 38872)",0.00010228157043457031,82.9
"('172.20.0.170', 38874)",8.678436279296875e-05,82.1
"('172.20.0.170', 38780)",0.0010998249053955078,82.9
"('172.20.0.170', 38906)",0.0008685588836669922,82.9
"('172.20.0.170', 38878)",0.0001838207244873047,82.9
"('172.20.0.170', 38886)",0.0005440711975097656,81.4
"('172.20.0.170', 38888)",9.965896606445312e-05,81.0
"('172.20.0.170', 38850)",8.7738037109375e-05,81.8
"('172.20.0.170', 38764)",0.0001819133758544922,80.0
"('172.20.0.170', 38902)",0.0029561519622802734,80.5
"('172.20.0.170', 38934)",0.0001385211944580078,81.0
"('172.20.0.170', 38976)",0.001789093017578125,82.5
"('172.20.0.170', 38946)",0.00010657310485839844,82.9
"('172.20.0.170', 38960)",0.002366781234741211,81.0
"('172.20.0.170', 38836)",8.392333984375e-05,80.0
"('172.20.0.170', 38980)",0.0007612705230712891,81.4
"('172.20.0.170', 39028)",0.0014252662658691406,83.3
"('172.20.0.170', 38918)",7.62939453125e-05,81.0
"('172.20.0.170', 39030)",8.702278137207031e-05,81.0
"('172.20.0.170', 39004)",0.0021238327026367188,81.0
"('172.20.0.170', 39022)",0.00902557373046875,78.0
"('172.20.0.170', 39080)",0.00010538101196289062,79.5
"('172.20.0.170', 39046)",0.0010123252868652344,78.0
"('172.20.0.170', 39120)",0.0012938976287841797,78.9
"('172.20.0.170', 38996)",9.870529174804688e-05,79.1
"('172.20.0.170', 39066)",9.512901306152344e-05,76.9
"('172.20.0.170', 39006)",0.00038123130798339844,76.3
"('172.20.0.170', 39130)",0.00010275840759277344,76.9
"('172.20.0.170', 39062)",0.0003657341003417969,78.0
"('172.20.0.170', 39150)",0.0001323223114013672,77.5
"('172.20.0.170', 39104)",8.916854858398438e-05,77.3
"('172.20.0.170', 39112)",8.082389831542969e-05,78.0
"('172.20.0.170', 39174)",0.0003688335418701172,77.5
"('172.20.0.170', 39156)",0.005373716354370117,76.3
"('172.20.0.170', 39170)",0.000476837158203125,78.9
"('172.20.0.170', 39182)",7.200241088867188e-05,75.6
"('172.20.0.170', 39222)",0.0010268688201904297,76.3
"('172.20.0.170', 39254)",9.870529174804688e-05,75.0
"('172.20.0.170', 39140)",0.0001266002655029297,75.0
"('172.20.0.170', 39094)",7.581710815429688e-05,75.6
"('172.20.0.170', 39228)",0.00016689300537109375,75.6
"('172.20.0.170', 39244)",0.0013742446899414062,76.7
"('172.20.0.170', 39268)",0.00010728836059570312,73.0
"('172.20.0.170', 39210)",7.152557373046875e-05,76.3
"('172.20.0.170', 39282)",0.000133514404296875,78.0
"('172.20.0.170', 39284)",6.818771362304688e-05,77.5
"('172.20.0.170', 39288)",0.0016188621520996094,78.0
"('172.20.0.170', 39256)",9.036064147949219e-05,79.5
"('172.20.0.170', 39330)",0.00010657310485839844,77.5
"('172.20.0.170', 39316)",0.0022792816162109375,78.6
"('172.20.0.170', 39236)",0.0012738704681396484,77.5
"('172.20.0.170', 39336)",9.083747863769531e-05,78.0
"('172.20.0.170', 39346)",0.0017507076263427734,78.0
"('172.20.0.170', 39340)",0.0015022754669189453,76.7
"('172.20.0.170', 39198)",0.0001049041748046875,77.5
"('172.20.0.170', 39400)",0.0005292892456054688,77.5
"('172.20.0.170', 39326)",0.0007691383361816406,78.0
"('172.20.0.170', 39136)",0.0007724761962890625,78.0
"('172.20.0.170', 39418)",0.002803325653076172,78.6
"('172.20.0.170', 39360)",0.002973794937133789,80.0
"('172.20.0.170', 39474)",7.009506225585938e-05,81.0
"('172.20.0.170', 39484)",0.0004315376281738281,80.5
"('172.20.0.170', 39390)",6.890296936035156e-05,78.0
"('172.20.0.170', 39410)",0.0017218589782714844,80.5
"('172.20.0.170', 39494)",8.916854858398438e-05,81.0
"('172.20.0.170', 39428)",0.0002646446228027344,80.0
"('172.20.0.170', 39456)",9.036064147949219e-05,80.0
"('172.20.0.170', 39366)",0.0013203620910644531,80.5
"('172.20.0.170', 39546)",7.987022399902344e-05,79.5
"('172.20.0.170', 39376)",9.655952453613281e-05,78.0
"('172.20.0.170', 39510)",0.00026702880859375,80.5
"('172.20.0.170', 39458)",0.00011563301086425781,78.0
"('172.20.0.170', 39258)",7.891654968261719e-05,77.8
"('172.20.0.170', 39482)",0.0006361007690429688,80.0
"('172.20.0.170', 39614)",0.00012183189392089844,78.0
"('172.20.0.170', 39444)",9.512901306152344e-05,78.0
"('172.20.0.170', 39520)",0.0031042098999023438,77.5
"('172.20.0.170', 39522)",0.00013518333435058594,78.0
"('172.20.0.170', 39588)",0.002290964126586914,78.0
"('172.20.0.170', 39604)",0.00015473365783691406,80.5
"('172.20.0.170', 39302)",0.00020933151245117188,80.5
"('172.20.0.170', 39660)",0.002004861831665039,80.0
"('172.20.0.170', 39686)",0.00011801719665527344,77.5
"('172.20.0.170', 39562)",0.0019829273223876953,78.0
"('172.20.0.170', 40618)",7.319450378417969e-05,77.5
"('172.20.0.170', 39450)",0.0015900135040283203,76.2
"('172.20.0.170', 40704)",0.00012421607971191406,76.2
"('172.20.0.170', 41656)",0.0012760162353515625,77.5
"('172.20.0.170', 39534)",0.00043082237243652344,76.3
"('172.20.0.170', 40904)",8.058547973632812e-05,76.3
"('172.20.0.170', 40900)",0.00011968612670898438,76.3
"('172.20.0.170', 42264)",9.179115295410156e-05,76.9
"('172.20.0.170', 42544)",0.00015044212341308594,76.3
"('172.20.0.170', 40918)",0.0005762577056884766,76.2
"('172.20.0.170', 39446)",0.002691507339477539,76.9
"('172.20.0.170', 41904)",8.368492126464844e-05,78.9
"('172.20.0.170', 42784)",0.0008332729339599609,82.1
"('172.20.0.170', 40874)",0.00010442733764648438,77.8
"('172.20.0.170', 40990)",9.036064147949219e-05,80.0
"('172.20.0.170', 39700)",0.00010728836059570312,80.5
"('172.20.0.170', 40888)",7.367134094238281e-05,81.6
"('172.20.0.170', 42624)",0.0036923885345458984,79.5
"('172.20.0.170', 40944)",0.00038814544677734375,82.1
"('172.20.0.170', 40632)",0.0010542869567871094,81.0
"('172.20.0.170', 39574)",0.0005092620849609375,81.6
"('172.20.0.170', 40972)",0.005500078201293945,82.1
"('172.20.0.170', 39672)",0.0021495819091796875,82.1
"('172.20.0.170', 40646)",0.004682779312133789,82.5
"('172.20.0.170', 41032)",0.0007519721984863281,82.9
"('172.20.0.170', 41908)",0.00010251998901367188,82.9
"('172.20.0.170', 40714)",9.584426879882812e-05,85.0
"('172.20.0.170', 40968)",0.002209901809692383,81.0
"('172.20.0.170', 41194)",0.00019168853759765625,81.0
"('172.20.0.170', 41918)",0.0001533031463623047,81.4
"('172.20.0.170', 41148)",6.747245788574219e-05,80.5
"('172.20.0.170', 41252)",0.0011692047119140625,81.4
"('172.20.0.170', 41248)",0.00010633468627929688,78.0
"('172.20.0.170', 41210)",0.0010309219360351562,80.0
"('172.20.0.170', 41670)",8.368492126464844e-05,80.5
"('172.20.0.170', 42046)",0.00011897087097167969,78.6
"('172.20.0.170', 40960)",0.0015518665313720703,80.5
"('172.20.0.170', 41668)",8.392333984375e-05,81.0
"('172.20.0.170', 40932)",0.00021028518676757812,80.5
"('172.20.0.170', 40830)",8.058547973632812e-05,79.5
"('172.20.0.170', 41132)",9.012222290039062e-05,78.6
"('172.20.0.170', 41234)",0.0001823902130126953,79.1
"('172.20.0.170', 41082)",0.00028824806213378906,80.0
"('172.20.0.170', 41058)",0.004286050796508789,79.1
"('172.20.0.170', 41154)",8.320808410644531e-05,80.0
"('172.20.0.170', 41222)",9.5367431640625e-05,81.0
"('172.20.0.170', 40798)",0.000997781753540039,79.5
"('172.20.0.170', 40728)",0.0046765804290771484,80.5
"('172.20.0.170', 41084)",0.00048279762268066406,79.5
"('172.20.0.170', 41254)",0.0035295486450195312,80.0
"('172.20.0.170', 41692)",0.004387617111206055,78.0
"('172.20.0.170', 40772)",9.775161743164062e-05,78.9
"('172.20.0.170', 41060)",0.00010657310485839844,80.0
"('172.20.0.170', 41200)",0.0007195472717285156,80.0
"('172.20.0.170', 41698)",0.0014617443084716797,78.6
"('172.20.0.170', 41036)",0.005445718765258789,78.0
"('172.20.0.170', 42278)",8.606910705566406e-05,78.6
"('172.20.0.170', 42082)",0.0019123554229736328,78.9
"('172.20.0.170', 41114)",7.343292236328125e-05,76.7
"('172.20.0.170', 41682)",7.700920104980469e-05,78.0
"('172.20.0.170', 41014)",0.003761768341064453,82.1
"('172.20.0.170', 41190)",9.083747863769531e-05,79.5
"('172.20.0.170', 41208)",0.0004146099090576172,80.0
"('172.20.0.170', 41002)",0.0035669803619384766,78.0
"('172.20.0.170', 40670)",0.0008683204650878906,81.0
"('172.20.0.170', 41174)",0.0007245540618896484,78.6
"('172.20.0.170', 42808)",0.0020089149475097656,78.6
"('172.20.0.170', 40738)",8.153915405273438e-05,80.0
"('172.20.0.170', 42656)",0.0017902851104736328,79.5
"('172.20.0.170', 40786)",0.0006701946258544922,82.5
"('172.20.0.170', 41100)",0.00010347366333007812,81.6
"('172.20.0.170', 41196)",9.608268737792969e-05,81.8
"('172.20.0.170', 40842)",0.00010204315185546875,81.6
"('172.20.0.170', 41170)",0.0001971721649169922,82.1
"('172.20.0.170', 40660)",8.177757263183594e-05,82.9
"('172.20.0.170', 41006)",0.0021314620971679688,82.5
"('172.20.0.170', 40980)",0.0001049041748046875,82.1
"('172.20.0.170', 41118)",0.0022559165954589844,82.5
"('172.20.0.170', 40868)",8.320808410644531e-05,85.4
"('172.20.0.170', 42800)",9.822845458984375e-05,83.3
"('172.20.0.170', 41074)",0.00040078163146972656,84.6
"('172.20.0.170', 40818)",6.29425048828125e-05,85.4
"('172.20.0.170', 41042)",7.724761962890625e-05,82.1
"('172.20.0.170', 40686)",0.002455472946166992,78.9
"('172.20.0.170', 42582)",9.036064147949219e-05,81.6
"('172.20.0.170', 40806)",0.0003993511199951172,82.5
"('172.20.0.170', 41086)",9.846687316894531e-05,82.5
"('172.20.0.170', 41924)",9.298324584960938e-05,82.1
"('172.20.0.170', 42064)",0.0003376007080078125,80.0
"('172.20.0.170', 40858)",0.00012803077697753906,82.9
"('172.20.0.170', 41024)",0.00012159347534179688,82.2
"('172.20.0.170', 40822)",0.00013017654418945312,79.5
"('172.20.0.170', 42102)",0.0017397403717041016,79.5
"('172.20.0.170', 40050)",0.0023267269134521484,80.5
"('172.20.0.170', 40758)",0.00034499168395996094,82.1
"('172.20.0.170', 42554)",0.00020647048950195312,80.0
"('172.20.0.170', 42572)",0.00010967254638671875,80.0
"('172.20.0.170', 42560)",0.0007810592651367188,80.5
"('172.20.0.170', 42640)",0.00010418891906738281,80.0
"('172.20.0.170', 42074)",0.004315853118896484,76.2
"('172.20.0.170', 39648)",0.000457763671875,73.2
"('172.20.0.170', 40192)",0.00010967254638671875,81.4
"('172.20.0.170', 39716)",0.0010769367218017578,73.3
"('172.20.0.170', 40458)",0.0004029273986816406,73.2
"('172.20.0.170', 42092)",0.00010275840759277344,78.0
"('172.20.0.170', 39754)",0.0005433559417724609,75.6
"('172.20.0.170', 39766)",0.0009806156158447266,79.1
"('172.20.0.170', 40500)",9.822845458984375e-05,80.0
"('172.20.0.170', 40490)",0.00012063980102539062,80.0
"('172.20.0.170', 39852)",0.0016808509826660156,80.5
"('172.20.0.170', 39906)",8.511543273925781e-05,78.6
"('172.20.0.170', 40264)",0.00044727325439453125,80.0
"('172.20.0.170', 40304)",0.001207590103149414,81.0
"('172.20.0.170', 42284)",0.0012354850769042969,78.0
"('172.20.0.170', 40506)",0.0009386539459228516,78.0
"('172.20.0.170', 40538)",0.003175020217895508,80.0
"('172.20.0.170', 40534)",0.0006418228149414062,78.9
"('172.20.0.170', 39792)",9.512901306152344e-05,80.0
"('172.20.0.170', 40668)",9.918212890625e-05,79.5
"('172.20.0.170', 39726)",0.00010728836059570312,77.5
"('172.20.0.170', 40742)",7.987022399902344e-05,78.6
"('172.20.0.170', 40508)",0.0011267662048339844,80.5
"('172.20.0.170', 40578)",0.002860546112060547,80.5
"('172.20.0.170', 40522)",8.082389831542969e-05,80.9
"('172.20.0.170', 39630)",8.988380432128906e-05,82.6
"('172.20.0.170', 40542)",0.00010824203491210938,80.5
"('172.20.0.170', 39800)",0.003925323486328125,80.0
"('172.20.0.170', 40154)",0.005442380905151367,81.4
"('172.20.0.170', 40182)",0.0035338401794433594,80.4
"('172.20.0.170', 40412)",0.0037910938262939453,80.0
"('172.20.0.170', 40440)",0.00011849403381347656,77.5
"('172.20.0.170', 40562)",0.0005590915679931641,77.5
"('172.20.0.170', 40558)",0.0018742084503173828,79.5
"('172.20.0.170', 40126)",8.344650268554688e-05,79.5
"('172.20.0.170', 40354)",0.00010132789611816406,80.0
"('172.20.0.170', 39806)",0.0007960796356201172,80.5
"('172.20.0.170', 40694)",0.0012791156768798828,78.9
"('172.20.0.170', 40348)",9.250640869140625e-05,78.4
"('172.20.0.170', 39732)",0.0019550323486328125,79.5
"('172.20.0.170', 40370)",9.489059448242188e-05,78.9
"('172.20.0.170', 40700)",9.584426879882812e-05,79.5
"('172.20.0.170', 41138)",0.0003380775451660156,84.6
"('172.20.0.170', 39742)",0.0008552074432373047,79.1
"('172.20.0.170', 40338)",0.0008859634399414062,79.1
"('172.20.0.170', 40602)",8.678436279296875e-05,80.0
"('172.20.0.170', 40104)",0.003313779830932617,80.5
"('172.20.0.170', 40324)",0.0008101463317871094,79.5
"('172.20.0.170', 40382)",8.416175842285156e-05,81.6
"('172.20.0.170', 40310)",0.0001087188720703125,80.0
"('172.20.0.170', 40056)",0.002818584442138672,80.0
"('172.20.0.170', 40044)",7.867813110351562e-05,78.0
"('172.20.0.170', 40588)",0.004215717315673828,79.5
"('172.20.0.170', 42048)",0.00010800361633300781,80.5
"('172.20.0.170', 42118)",0.00011658668518066406,80.0
"('172.20.0.170', 40592)",0.00042748451232910156,81.0
"('172.20.0.170', 40298)",0.0029785633087158203,81.0
"('172.20.0.170', 40110)",9.584426879882812e-05,78.6
"('172.20.0.170', 40054)",0.00011110305786132812,78.6
"('172.20.0.170', 40606)",0.000335693359375,78.0
"('172.20.0.170', 40010)",0.0008802413940429688,80.0
"('172.20.0.170', 40482)",8.296966552734375e-05,80.5
"('172.20.0.170', 40464)",9.1552734375e-05,80.5
"('172.20.0.170', 40248)",8.296966552734375e-05,79.5
"('172.20.0.170', 39842)",8.726119995117188e-05,81.4
"('172.20.0.170', 40520)",8.392333984375e-05,81.0
"('172.20.0.170', 40478)",0.004100799560546875,72.1
"('172.20.0.170', 39776)",8.416175842285156e-05,79.1
"('172.20.0.170', 40174)",0.0012657642364501953,80.0
"('172.20.0.170', 40426)",0.001409292221069336,79.5
"('172.20.0.170', 40402)",9.751319885253906e-05,78.0
"('172.20.0.170', 39960)",0.001544952392578125,78.6
"('172.20.0.170', 40392)",0.002233743667602539,79.1
"('172.20.0.170', 39892)",0.0031762123107910156,77.8
"('172.20.0.170', 40450)",0.0003330707550048828,77.5
"('172.20.0.170', 40214)",0.0015933513641357422,79.1
"('172.20.0.170', 40100)",0.0009872913360595703,80.5
"('172.20.0.170', 40274)",0.0010685920715332031,78.6
"('172.20.0.170', 40140)",0.000102996826171875,78.0
"('172.20.0.170', 40290)",0.003949165344238281,78.6
"('172.20.0.170', 40330)",0.0023016929626464844,76.7
"('172.20.0.170', 40226)",0.0005159378051757812,78.0
"('172.20.0.170', 40202)",0.0016853809356689453,78.0
"('172.20.0.170', 40232)",0.00012445449829101562,78.0
"('172.20.0.170', 40120)",0.0010685920715332031,76.7
"('172.20.0.170', 40518)",0.00010657310485839844,77.5
"('172.20.0.170', 40068)",0.0026175975799560547,77.5
"('172.20.0.170', 40074)",8.153915405273438e-05,80.0
"('172.20.0.170', 40158)",0.0013506412506103516,80.5
"('172.20.0.170', 40296)",0.00010633468627929688,78.6
"('172.20.0.170', 39980)",0.00015616416931152344,80.0
"('172.20.0.170', 40130)",9.918212890625e-05,78.0
"('172.20.0.170', 39970)",8.630752563476562e-05,80.0
"('172.20.0.170', 40036)",0.0001556873321533203,80.0
"('172.20.0.170', 40112)",8.916854858398438e-05,80.5
"('172.20.0.170', 39928)",0.0005636215209960938,81.0
"('172.20.0.170', 39646)",9.703636169433594e-05,79.1
"('172.20.0.170', 39864)",0.003560304641723633,78.6
"('172.20.0.170', 40088)",0.0011441707611083984,79.5
"('172.20.0.170', 39904)",9.751319885253906e-05,80.4
"('172.20.0.170', 40004)",0.0002377033233642578,80.0
"('172.20.0.170', 39990)",8.797645568847656e-05,80.0
"('172.20.0.170', 39830)",0.00021004676818847656,81.0
"('172.20.0.170', 39936)",0.0012514591217041016,80.4
"('172.20.0.170', 39916)",0.0013337135314941406,81.8
"('172.20.0.170', 39878)",0.005177974700927734,79.1
"('172.20.0.170', 39948)",0.0014088153839111328,79.5
"('172.20.0.170', 39814)",0.0017964839935302734,81.0
"('172.20.0.170', 39832)",0.00010132789611816406,80.4
"('172.20.0.170', 42876)",0.001863241195678711,79.5
"('172.20.0.170', 42782)",0.003173351287841797,79.1
"('172.20.0.170', 42028)",0.00012993812561035156,80.5
"('172.20.0.170', 42286)",8.130073547363281e-05,78.7
"('172.20.0.170', 42766)",0.000171661376953125,78.6
"('172.20.0.170', 40026)",0.0010366439819335938,77.5
"('172.20.0.170', 42850)",0.0011410713195800781,80.0
"('172.20.0.170', 42538)",0.00037980079650878906,79.5
"('172.20.0.170', 39838)",0.002249002456665039,77.8
"('172.20.0.170', 41998)",9.655952453613281e-05,79.5
"('172.20.0.170', 42920)",8.678436279296875e-05,81.0
"('172.20.0.170', 42862)",0.0001583099365234375,79.5
"('172.20.0.170', 42814)",0.000316619873046875,78.9
"('172.20.0.170', 42828)",0.000293731689453125,78.0
"('172.20.0.170', 42898)",0.0007538795471191406,79.1
"('172.20.0.170', 41942)",7.700920104980469e-05,80.5
"('172.20.0.170', 42518)",0.0008592605590820312,80.0
"('172.20.0.170', 42020)",0.00012135505676269531,79.1
"('172.20.0.170', 42502)",7.224082946777344e-05,80.5
"('172.20.0.170', 41860)",8.225440979003906e-05,79.1
"('172.20.0.170', 42756)",0.00010442733764648438,78.9
"('172.20.0.170', 42722)",0.002525806427001953,79.5
"('172.20.0.170', 42134)",0.0048100948333740234,79.5
"('172.20.0.170', 42176)",0.003293752670288086,80.5
"('172.20.0.170', 42686)",0.00012421607971191406,79.5
"('172.20.0.170', 39854)",0.0012607574462890625,80.0
"('172.20.0.170', 42836)",7.319450378417969e-05,80.5
"('172.20.0.170', 42778)",7.128715515136719e-05,81.0
"('172.20.0.170', 40526)",0.00016450881958007812,81.0
"('172.20.0.170', 42698)",0.00010943412780761719,80.0
"('172.20.0.170', 42714)",0.00023436546325683594,81.1
"('172.20.0.170', 41852)",7.748603820800781e-05,81.1
"('172.20.0.170', 42902)",0.003242015838623047,78.6
"('172.20.0.170', 42010)",0.003682374954223633,80.5
"('172.20.0.170', 42294)",9.679794311523438e-05,79.5
"('172.20.0.170', 41888)",7.677078247070312e-05,80.5
"('172.20.0.170', 42498)",0.00034999847412109375,78.0
"('172.20.0.170', 42736)",0.00010347366333007812,81.4
"('172.20.0.170', 42728)",0.0011785030364990234,81.0
"('172.20.0.170', 42740)",0.0008609294891357422,80.5
"('172.20.0.170', 41632)",8.130073547363281e-05,81.0
"('172.20.0.170', 42344)",0.00010967254638671875,80.4
"('172.20.0.170', 42320)",8.916854858398438e-05,81.0
"('172.20.0.170', 42204)",7.915496826171875e-05,79.5
"('172.20.0.170', 42180)",0.0013513565063476562,82.9
"('172.20.0.170', 41576)",7.772445678710938e-05,81.8
"('172.20.0.170', 42168)",0.0022127628326416016,82.2
"('172.20.0.170', 42296)",9.679794311523438e-05,81.2
"('172.20.0.170', 41802)",7.414817810058594e-05,80.4
"('172.20.0.170', 41530)",0.0002243518829345703,78.7
"('172.20.0.170', 42382)",9.179115295410156e-05,81.8
"('172.20.0.170', 42478)",8.58306884765625e-05,81.0
"('172.20.0.170', 41562)",0.0004665851593017578,82.1
"('172.20.0.170', 41482)",0.00010585784912109375,84.2
"('172.20.0.170', 42190)",0.0010101795196533203,78.3
"('172.20.0.170', 41778)",0.0009996891021728516,78.6
"('172.20.0.170', 42044)",7.557868957519531e-05,79.1
"('172.20.0.170', 41524)",0.0015480518341064453,82.9
"('172.20.0.170', 41872)",0.002824068069458008,79.2
"('172.20.0.170', 42228)",8.940696716308594e-05,75.6
"('172.20.0.170', 42250)",0.0015788078308105469,75.6
"('172.20.0.170', 42474)",0.0002903938293457031,77.3
"('172.20.0.170', 42012)",8.845329284667969e-05,77.3
"('172.20.0.170', 42366)",0.00030541419982910156,77.5
"('172.20.0.170', 41848)",9.322166442871094e-05,76.7
"('172.20.0.170', 42148)",0.00010037422180175781,75.6
"('172.20.0.170', 41544)",0.0012998580932617188,76.1
"('172.20.0.170', 42326)",0.0001068115234375,76.7
"('172.20.0.170', 42436)",8.58306884765625e-05,78.0
"('172.20.0.170', 42364)",0.0003368854522705078,76.7
"('172.20.0.170', 41950)",0.0009336471557617188,78.0
"('172.20.0.170', 42462)",8.606910705566406e-05,78.0
"('172.20.0.170', 42822)",0.0006396770477294922,76.2
"('172.20.0.170', 41316)",0.004271268844604492,78.6
"('172.20.0.170', 41606)",0.00010609626770019531,77.5
"('172.20.0.170', 42232)",0.002265453338623047,78.6
"('172.20.0.170', 42402)",0.0005717277526855469,78.9
"('172.20.0.170', 42676)",0.0004601478576660156,78.6
"('172.20.0.170', 42484)",7.987022399902344e-05,80.0
"('172.20.0.170', 42528)",0.0016922950744628906,79.5
"('172.20.0.170', 41826)",0.00011610984802246094,85.0
"('172.20.0.170', 42610)",0.00010776519775390625,78.9
"('172.20.0.170', 42350)",8.440017700195312e-05,78.9
"('172.20.0.170', 42692)",0.0008761882781982422,76.3
"('172.20.0.170', 41820)",6.318092346191406e-05,80.5
"('172.20.0.170', 41450)",8.535385131835938e-05,84.6
"('172.20.0.170', 41452)",0.005778789520263672,78.0
"('172.20.0.170', 41816)",0.00010156631469726562,78.4
"('172.20.0.170', 41814)",0.0007736682891845703,78.0
"('172.20.0.170', 42584)",8.654594421386719e-05,77.5
"('172.20.0.170', 41364)",7.224082946777344e-05,78.6
"('172.20.0.170', 41608)",0.00017309188842773438,80.0
"('172.20.0.170', 41472)",0.00156402587890625,81.0
"('172.20.0.170', 42454)",0.002483367919921875,80.5
"('172.20.0.170', 42210)",0.0032181739807128906,82.5
"('172.20.0.170', 41356)",0.0013568401336669922,80.0
"('172.20.0.170', 41336)",0.0013391971588134766,81.0
"('172.20.0.170', 42594)",6.67572021484375e-05,83.7
"('172.20.0.170', 42424)",0.0015997886657714844,82.5
"('172.20.0.170', 41500)",0.0028481483459472656,81.4
"('172.20.0.170', 41770)",0.00042557716369628906,81.4
"('172.20.0.170', 41436)",0.0011644363403320312,81.4
"('172.20.0.170', 41366)",8.153915405273438e-05,81.0
"('172.20.0.170', 41464)",0.0010182857513427734,81.0
"('172.20.0.170', 42606)",7.271766662597656e-05,81.0
"('172.20.0.170', 42152)",9.655952453613281e-05,81.4
"('172.20.0.170', 41278)",0.0002720355987548828,81.0
"('172.20.0.170', 42826)",0.00011372566223144531,81.0
"('172.20.0.170', 39748)",0.00010919570922851562,79.5
"('172.20.0.170', 41958)",0.00022268295288085938,81.8
"('172.20.0.170', 41932)",0.00019621849060058594,81.8
"('172.20.0.170', 42414)",0.001222372055053711,80.0
"('172.20.0.170', 41790)",0.00011467933654785156,80.5
"('172.20.0.170', 41734)",0.00019288063049316406,79.1
"('172.20.0.170', 41762)",0.0028481483459472656,80.5
"('172.20.0.170', 41350)",0.0036144256591796875,81.0
"('172.20.0.170', 42128)",7.987022399902344e-05,80.4
"('172.20.0.170', 41748)",0.0001552104949951172,81.0
"('172.20.0.170', 42712)",0.00010037422180175781,78.0
"('172.20.0.170', 41970)",9.274482727050781e-05,78.6
"('172.20.0.170', 41986)",7.748603820800781e-05,80.0
"('172.20.0.170', 41488)",0.0005047321319580078,79.5
"('172.20.0.170', 42340)",0.00014853477478027344,80.0
"('172.20.0.170', 42888)",8.988380432128906e-05,79.5
"('172.20.0.170', 41354)",0.00047779083251953125,81.6
"('172.20.0.170', 42306)",0.00011491775512695312,81.1
"('172.20.0.170', 41372)",9.059906005859375e-05,82.5
"('172.20.0.170', 41624)",0.0017905235290527344,81.6
"('172.20.0.170', 41516)",0.0014219284057617188,81.6
"('172.20.0.170', 41964)",0.0005497932434082031,85.0
"('172.20.0.170', 42668)",0.0014925003051757812,82.5
"('172.20.0.170', 41590)",0.003007650375366211,82.9
"('172.20.0.170', 41408)",8.797645568847656e-05,85.0
"('172.20.0.170', 41558)",0.0006561279296875,82.9
"('172.20.0.170', 42438)",0.0033087730407714844,81.4
"('172.20.0.170', 41474)",0.0021932125091552734,82.1
"('172.20.0.170', 42216)",0.00010037422180175781,81.4
