"('172.20.0.106', 40214)",1.1789698600769043,26.6
"('172.20.0.106', 40178)",2.3598897457122803,28.4
"('172.20.0.106', 40190)",1.182244062423706,28.2
"('172.20.0.106', 40296)",1.1830437183380127,18.8
"('172.20.0.106', 40200)",3.539018392562866,23.9
"('172.20.0.106', 40230)",2.3631341457366943,18.8
"('172.20.0.106', 40286)",1.7667033672332764,16.9
"('172.20.0.106', 49020)",5.925568342208862,29.1
"('172.20.0.106', 49034)",7.705266952514648,27.4
"('172.20.0.106', 40236)",3.552035093307495,27.7
"('172.20.0.106', 49004)",6.525380373001099,27.7
"('172.20.0.106', 40266)",5.333834886550903,28.0
"('172.20.0.106', 47246)",2.37501859664917,27.7
"('172.20.0.106', 40250)",10.067274808883667,27.7
"('172.20.0.106', 40254)",9.48158049583435,9.1
"('172.20.0.106', 49036)",4.150312423706055,19.4
"('172.20.0.106', 49050)",2.963528633117676,9.3
"('172.20.0.106', 40270)",1.1850407123565674,9.5
"('172.20.0.106', 47270)",1.7690541744232178,30.4
"('172.20.0.106', 47368)",4.723121166229248,27.8
"('172.20.0.106', 47350)",2.362276554107666,28.3
"('172.20.0.106', 47304)",1.1829743385314941,28.3
"('172.20.0.106', 47334)",2.3697280883789062,27.9
"('172.20.0.106', 47372)",7.689002990722656,28.0
"('172.20.0.106', 47322)",1.769174337387085,28.3
"('172.20.0.106', 47352)",2.363603353500366,28.0
"('172.20.0.106', 36944)",4.1334733963012695,21.1
"('172.20.0.106', 47284)",5.316779613494873,25.9
"('172.20.0.106', 47292)",3.5350990295410156,16.6
"('172.20.0.106', 47320)",2.950434684753418,16.5
"('172.20.0.106', 47254)",1.1884267330169678,9.1
"('172.20.0.106', 36958)",5.320451021194458,9.3
"('172.20.0.106', 37020)",1.1794319152832031,4.6
"('172.20.0.106', 36982)",8.8434898853302,27.9
"('172.20.0.106', 36990)",2.3556017875671387,28.3
"('172.20.0.106', 56540)",2.947153091430664,27.8
"('172.20.0.106', 37034)",4.716365337371826,27.9
"('172.20.0.106', 37064)",6.487132549285889,27.9
"('172.20.0.106', 37042)",2.355027198791504,27.9
"('172.20.0.106', 37072)",11.210293054580688,18.9
"('172.20.0.106', 37048)",8.84614896774292,18.9
"('172.20.0.106', 36968)",2.358034372329712,25.1
"('172.20.0.106', 37008)",2.9548211097717285,19.3
"('172.20.0.106', 56530)",4.720195293426514,19.3
"('172.20.0.106', 37006)",1.7706725597381592,19.5
"('172.20.0.106', 36964)",12.403462648391724,8.1
"('172.20.0.106', 56544)",1.1823205947875977,24.7
"('172.20.0.106', 56562)",2.943051338195801,2.5
"('172.20.0.106', 56550)",2.355142116546631,2.8
"('172.20.0.106', 56558)",1.7679662704467773,2.8
