"('172.20.0.106', 52968)",1.7649869918823242,29.7
"('172.20.0.106', 52970)",2.353797435760498,18.5
"('172.20.0.106', 52986)",1.1782746315002441,4.3
"('172.20.0.106', 52960)",1.177903175354004,3.8
"('172.20.0.106', 52992)",1.1717891693115234,31.1
"('172.20.0.106', 49256)",4.6974945068359375,28.3
"('172.20.0.106', 52998)",7.065957069396973,30.0
"('172.20.0.106', 49278)",4.712200164794922,29.6
"('172.20.0.106', 53012)",3.537371873855591,30.0
"('172.20.0.106', 49262)",5.8934690952301025,30.5
"('172.20.0.106', 53028)",5.307260036468506,29.2
"('172.20.0.106', 53026)",2.356898546218872,29.2
"('172.20.0.106', 52974)",2.362898588180542,30.0
"('172.20.0.106', 49300)",2.948089599609375,30.6
"('172.20.0.106', 53032)",5.891122102737427,27.4
"('172.20.0.106', 49258)",1.7616033554077148,5.1
"('172.20.0.106', 53020)",1.761218547821045,5.1
"('172.20.0.106', 49292)",3.5314838886260986,22.8
"('172.20.0.106', 36906)",2.352289915084839,5.3
"('172.20.0.106', 36916)",1.1744027137756348,27.0
"('172.20.0.106', 36970)",4.123520612716675,29.4
"('172.20.0.106', 36790)",2.9659199714660645,28.8
"('172.20.0.106', 36956)",4.696792364120483,29.8
"('172.20.0.106', 36942)",8.247629404067993,28.7
"('172.20.0.106', 36988)",10.603216171264648,31.8
"('172.20.0.106', 36980)",8.232222318649292,31.8
"('172.20.0.106', 36928)",7.6568920612335205,30.3
"('172.20.0.106', 36946)",12.953657150268555,30.7
"('172.20.0.106', 36982)",5.906727313995361,30.6
"('172.20.0.106', 36934)",3.5404067039489746,26.1
"('172.20.0.106', 52248)",1.184385061264038,14.3
"('172.20.0.106', 36952)",1.758209228515625,14.3
"('172.20.0.106', 52244)",1.1886277198791504,6.4
"('172.20.0.106', 52288)",2.9385714530944824,28.9
"('172.20.0.106', 52268)",4.703197956085205,27.7
"('172.20.0.106', 36754)",2.35772705078125,28.3
"('172.20.0.106', 52328)",5.2941741943359375,29.1
"('172.20.0.106', 52356)",2.9462060928344727,28.7
"('172.20.0.106', 52318)",11.763906002044678,28.3
"('172.20.0.106', 52254)",2.94075345993042,28.6
"('172.20.0.106', 43680)",2.95345401763916,28.2
"('172.20.0.106', 52304)",1.7599942684173584,28.7
"('172.20.0.106', 52336)",1.7565217018127441,23.6
"('172.20.0.106', 52276)",1.769331455230713,25.0
"('172.20.0.106', 52350)",8.234648942947388,18.1
"('172.20.0.106', 36744)",1.1835274696350098,5.9
"('172.20.0.106', 43692)",1.1774842739105225,24.3
"('172.20.0.106', 43780)",1.1825957298278809,17.9
"('172.20.0.106', 43752)",4.11202597618103,29.7
"('172.20.0.106', 43708)",8.823967933654785,28.3
"('172.20.0.106', 43716)",2.936063289642334,29.0
"('172.20.0.106', 43768)",3.529583692550659,29.7
"('172.20.0.106', 43736)",1.177729845046997,31.6
"('172.20.0.106', 43760)",6.4764344692230225,29.7
"('172.20.0.106', 43796)",7.065021276473999,30.8
"('172.20.0.106', 43730)",3.526876211166382,31.6
"('172.20.0.106', 43804)",2.9374094009399414,30.0
"('172.20.0.106', 43754)",5.2968223094940186,30.8
"('172.20.0.106', 39402)",1.1770739555358887,4.0
"('172.20.0.106', 39406)",1.178790807723999,3.8
"('172.20.0.106', 39480)",2.3517463207244873,31.4
"('172.20.0.106', 39446)",2.341585636138916,30.7
"('172.20.0.106', 39414)",1.17629075050354,30.0
"('172.20.0.106', 45144)",1.7625885009765625,29.1
"('172.20.0.106', 39466)",2.9676060676574707,29.5
"('172.20.0.106', 39432)",3.540823221206665,29.3
"('172.20.0.106', 39434)",10.025008201599121,28.6
"('172.20.0.106', 39422)",7.075574159622192,28.7
"('172.20.0.106', 45130)",4.7040581703186035,28.6
"('172.20.0.106', 51126)",2.944070816040039,28.7
"('172.20.0.106', 39474)",7.064493417739868,29.8
"('172.20.0.106', 39486)",7.650552272796631,29.8
"('172.20.0.106', 39452)",8.250625610351562,29.7
"('172.20.0.106', 51142)",1.1863651275634766,30.1
"('172.20.0.106', 35960)",1.1819157600402832,5.1
"('172.20.0.106', 35946)",2.3638482093811035,5.3
"('172.20.0.106', 35988)",1.1742584705352783,2.0
