"('172.20.0.106', 39014)",4.699656009674072,16.5
"('172.20.0.106', 39032)",4.71584939956665,19.6
"('172.20.0.106', 39026)",8.245629072189331,16.5
"('172.20.0.106', 38984)",6.471571207046509,4.5
"('172.20.0.106', 39000)",5.291860342025757,4.8
"('172.20.0.106', 57636)",1.178966760635376,2.5
"('172.20.0.106', 41732)",1.1749184131622314,0.8
"('172.20.0.106', 41718)",2.3557944297790527,29.0
"('172.20.0.106', 41752)",6.4735705852508545,27.9
"('172.20.0.106', 41758)",2.9514105319976807,28.3
"('172.20.0.106', 41724)",3.528452157974243,18.8
"('172.20.0.106', 41740)",11.17726445198059,19.0
"('172.20.0.106', 41746)",3.5385687351226807,19.2
"('172.20.0.106', 43672)",3.5250329971313477,19.1
"('172.20.0.106', 41714)",8.21434473991394,22.0
"('172.20.0.106', 41766)",2.939312696456909,15.5
"('172.20.0.106', 41772)",7.628751277923584,9.5
"('172.20.0.106', 41770)",2.346297264099121,9.3
"('172.20.0.106', 43678)",5.873911380767822,10.0
"('172.20.0.106', 43682)",1.1774489879608154,10.3
"('172.20.0.106', 43754)",1.172226905822754,0.8
"('172.20.0.106', 43742)",1.757091999053955,22.0
"('172.20.0.106', 43696)",2.3471009731292725,26.9
"('172.20.0.106', 43688)",2.352163076400757,27.3
"('172.20.0.106', 43760)",2.3480794429779053,28.4
"('172.20.0.106', 43734)",1.767099142074585,27.1
"('172.20.0.106', 57934)",5.864898443222046,24.4
"('172.20.0.106', 43712)",8.226627111434937,21.8
"('172.20.0.106', 43726)",1.1814491748809814,4.8
"('172.20.0.106', 43738)",2.927887439727783,15.6
"('172.20.0.106', 43770)",7.0455732345581055,18.6
"('172.20.0.106', 43708)",4.691805362701416,5.3
"('172.20.0.106', 50524)",1.1698882579803467,0.3
"('172.20.0.106', 50472)",1.1762430667877197,25.0
"('172.20.0.106', 50504)",1.7724275588989258,31.5
"('172.20.0.106', 50558)",4.707905292510986,27.2
"('172.20.0.106', 50556)",1.7709987163543701,27.5
"('172.20.0.106', 50478)",4.70722222328186,28.5
"('172.20.0.106', 50494)",1.1734778881072998,28.7
"('172.20.0.106', 50540)",4.713146209716797,27.6
"('172.20.0.106', 50512)",3.5340070724487305,26.2
"('172.20.0.106', 50530)",2.9301259517669678,10.1
"('172.20.0.106', 50538)",4.119250535964966,26.7
"('172.20.0.106', 57792)",4.119365215301514,10.1
"('172.20.0.106', 50546)",2.9446065425872803,10.5
"('172.20.0.106', 51350)",1.1740591526031494,17.5
"('172.20.0.106', 51368)",2.9347147941589355,27.5
"('172.20.0.106', 51358)",2.9367403984069824,27.6
"('172.20.0.106', 51346)",2.3378171920776367,28.2
"('172.20.0.106', 51418)",1.7631518840789795,29.0
"('172.20.0.106', 51436)",2.3487136363983154,29.4
"('172.20.0.106', 51396)",2.936690330505371,29.0
"('172.20.0.106', 51420)",1.1744024753570557,28.4
"('172.20.0.106', 51380)",5.298124551773071,29.6
"('172.20.0.106', 51382)",1.7700228691101074,29.6
"('172.20.0.106', 51408)",7.661027669906616,4.6
"('172.20.0.106', 59524)",6.470762252807617,5.0
"('172.20.0.106', 59546)",2.356196880340576,4.8
"('172.20.0.106', 51362)",1.7747256755828857,4.8
"('172.20.0.106', 59512)",4.714529752731323,13.1
"('172.20.0.106', 59536)",7.07418966293335,4.8
"('172.20.0.106', 59554)",4.708269357681274,5.2
"('172.20.0.106', 59608)",1.1728107929229736,0.8
"('172.20.0.106', 59652)",3.528127670288086,29.0
"('172.20.0.106', 59640)",4.120156288146973,28.0
"('172.20.0.106', 59624)",1.7571275234222412,27.8
"('172.20.0.106', 59576)",2.3512816429138184,32.5
"('172.20.0.106', 59570)",4.713093042373657,27.8
"('172.20.0.106', 59562)",7.057163715362549,30.7
"('172.20.0.106', 59578)",9.39421272277832,32.4
"('172.20.0.106', 59670)",7.629331111907959,32.8
"('172.20.0.106', 59662)",8.223265886306763,26.5
"('172.20.0.106', 59592)",1.189697265625,6.0
"('172.20.0.106', 59604)",5.280811786651611,6.2
"('172.20.0.106', 38568)",1.1690948009490967,23.3
"('172.20.0.106', 38638)",4.717868804931641,29.5
"('172.20.0.106', 38678)",1.177583932876587,29.3
"('172.20.0.106', 38652)",1.7644894123077393,29.5
"('172.20.0.106', 38658)",5.289687871932983,29.1
"('172.20.0.106', 38624)",2.3561880588531494,28.9
"('172.20.0.106', 38608)",5.8850531578063965,26.4
"('172.20.0.106', 38694)",7.065329551696777,20.8
"('172.20.0.106', 45400)",1.779304027557373,20.8
"('172.20.0.106', 38582)",9.423183917999268,23.3
"('172.20.0.106', 38596)",2.3620805740356445,20.8
"('172.20.0.106', 38650)",4.114894390106201,20.8
"('172.20.0.106', 38668)",1.7717390060424805,5.8
"('172.20.0.106', 45434)",2.346210479736328,21.9
"('172.20.0.106', 45416)",1.7622573375701904,24.0
"('172.20.0.106', 45450)",1.7666072845458984,28.0
"('172.20.0.106', 45478)",1.7583134174346924,22.8
"('172.20.0.106', 45406)",1.1781468391418457,28.6
"('172.20.0.106', 45428)",1.7623729705810547,28.4
"('172.20.0.106', 59676)",2.361557960510254,1.5
"('172.20.0.106', 45462)",1.1794099807739258,1.8
"('172.20.0.106', 45424)",2.353891372680664,27.9
"('172.20.0.106', 45472)",2.9277045726776123,27.8
"('172.20.0.106', 59686)",7.063437223434448,27.9
"('172.20.0.106', 45494)",5.859557390213013,31.5
"('172.20.0.106', 45422)",2.94404935836792,28.4
"('172.20.0.106', 45482)",6.452551603317261,30.4
"('172.20.0.106', 59714)",5.274247646331787,16.3
"('172.20.0.106', 59708)",4.104755163192749,16.3
"('172.20.0.106', 59728)",3.5257015228271484,5.1
"('172.20.0.106', 59702)",1.7731671333312988,5.8
"('172.20.0.106', 44646)",6.482785224914551,29.9
"('172.20.0.106', 44726)",2.3509223461151123,29.0
"('172.20.0.106', 44618)",6.468250036239624,29.3
"('172.20.0.106', 44676)",2.3436996936798096,28.8
"('172.20.0.106', 44712)",5.278753042221069,31.2
"('172.20.0.106', 44666)",3.5215513706207275,31.7
"('172.20.0.106', 44658)",4.1108479499816895,30.1
"('172.20.0.106', 44640)",4.135225772857666,29.2
"('172.20.0.106', 42638)",3.5192501544952393,29.9
"('172.20.0.106', 44686)",7.073229551315308,27.5
"('172.20.0.106', 42648)",1.1738018989562988,3.3
"('172.20.0.106', 44602)",7.645541191101074,19.4
"('172.20.0.106', 42632)",7.648673057556152,23.3
"('172.20.0.106', 44634)",8.239916801452637,16.6
"('172.20.0.106', 44702)",2.356065273284912,3.0
